snapshot_date,facility_id,sku_id,on_hand_qty,reserved_qty,available_qty
2025-03-13,FAC-069,SKU-01821,4011,726,4391
2024-05-14,FAC-092,SKU-02655,3506,227,2701
2024-03-05,FAC-099,SKU-00259,4046,411,3758
2025-11-03,FAC-092,SKU-02886,249,176,2750
2023-04-02,FAC-085,SKU-01306,4087,645,4746
2024-05-30,FAC-082,SKU-01270,295,143,2718
2024-04-04,FAC-086,SKU-02433,2196,408,2038
2024-11-06,FAC-027,SKU-02736,2510,523,4761
2025-06-30,FAC-057,SKU-01734,4925,763,2875
2023-05-31,FAC-100,SKU-00615,288,169,3771
2023-05-11,FAC-038,SKU-00264,2251,923,893
2025-03-22,FAC-099,SKU-00818,4893,284,4145
2025-04-22,FAC-048,SKU-02148,195,821,845
2023-12-17,FAC-073,SKU-02559,1574,346,520
2025-11-17,FAC-061,SKU-00295,650,972,3300
2023-09-09,FAC-088,SKU-01640,4715,463,3675
2025-10-03,FAC-038,SKU-02793,2010,597,210
2024-01-05,FAC-050,SKU-02532,2927,787,3987
2025-11-20,FAC-065,SKU-01949,1489,762,2356
2024-12-20,FAC-032,SKU-01067,1485,288,1191
2024-05-28,FAC-032,SKU-01618,560,710,3762
2024-02-01,FAC-099,SKU-00292,4513,227,995
2024-04-05,FAC-031,SKU-01134,214,491,3167
2025-03-28,FAC-097,SKU-01249,196,392,376
2024-03-12,FAC-050,SKU-02068,1984,115,788
2023-03-20,FAC-069,SKU-01338,4313,394,1251
2024-05-08,FAC-100,SKU-02609,2185,344,2811
2025-03-18,FAC-087,SKU-00959,3551,288,37
2024-09-26,FAC-021,SKU-01788,343,553,1205
2024-05-13,FAC-065,SKU-02019,2383,878,1860
2024-07-12,FAC-045,SKU-02358,2569,851,4038
2025-09-29,FAC-002,SKU-00573,3425,225,4460
2025-02-03,FAC-011,SKU-02059,3943,314,2670
2024-08-02,FAC-003,SKU-02381,4625,698,498
2023-12-01,FAC-008,SKU-00199,2485,536,1570
2023-09-28,FAC-042,SKU-02086,4446,881,4975
2025-01-28,FAC-089,SKU-02386,2619,619,3021
2023-07-14,FAC-024,SKU-00466,2385,974,3011
2024-05-09,FAC-036,SKU-00295,4236,410,687
2025-05-10,FAC-061,SKU-00302,3300,497,4757
2025-02-04,FAC-037,SKU-01186,1162,480,3815
2025-06-04,FAC-010,SKU-02043,4354,222,3389
2024-07-12,FAC-034,SKU-00255,911,654,142
2025-01-10,FAC-015,SKU-02560,1848,76,531
2025-08-12,FAC-068,SKU-00933,4325,40,2880
2023-08-25,FAC-073,SKU-01294,1548,847,3395
2023-02-10,FAC-010,SKU-01155,1584,221,4123
2024-03-06,FAC-011,SKU-01291,359,976,4806
2024-07-14,FAC-061,SKU-01062,2695,209,2317
2023-09-07,FAC-070,SKU-00288,681,404,3879
2023-08-12,FAC-088,SKU-02118,631,351,1787
2023-09-08,FAC-023,SKU-02174,2126,459,1273
2025-01-04,FAC-100,SKU-01553,4414,630,4389
2025-09-14,FAC-027,SKU-00777,454,56,3984
2024-12-17,FAC-072,SKU-00807,3900,768,3430
2025-08-22,FAC-038,SKU-00856,944,844,4017
2024-02-17,FAC-007,SKU-02471,3325,711,197
2025-02-22,FAC-054,SKU-01287,786,43,1212
2024-12-26,FAC-021,SKU-02618,3128,752,153
2024-05-08,FAC-012,SKU-02028,3134,249,3698
2025-06-03,FAC-088,SKU-02724,1020,845,3898
2025-02-16,FAC-077,SKU-01260,1473,79,3752
2025-08-15,FAC-028,SKU-01855,4501,561,2755
2024-03-02,FAC-029,SKU-00696,4650,786,219
2024-04-17,FAC-043,SKU-00270,3860,585,460
2023-09-07,FAC-074,SKU-01272,2074,190,2657
2025-11-03,FAC-056,SKU-01942,1271,222,3245
2025-11-25,FAC-016,SKU-02752,3968,995,1175
2024-10-10,FAC-063,SKU-01888,3010,962,3697
2024-09-20,FAC-010,SKU-02623,1205,129,4233
2025-11-26,FAC-046,SKU-00211,1804,484,4033
2024-03-06,FAC-025,SKU-01803,2322,145,2986
2023-09-05,FAC-053,SKU-02931,4958,141,822
2024-05-22,FAC-027,SKU-01632,3020,961,4828
2023-07-28,FAC-093,SKU-00029,4723,663,4048
2023-06-29,FAC-083,SKU-02180,1117,317,186
2024-02-28,FAC-077,SKU-02201,2253,577,857
2024-07-12,FAC-066,SKU-00341,2661,23,1865
2025-10-08,FAC-035,SKU-01631,1892,973,2439
2024-03-04,FAC-073,SKU-00409,1069,695,2294
2023-04-11,FAC-020,SKU-01708,2651,256,1619
2023-11-23,FAC-047,SKU-02091,3260,45,1464
2025-06-04,FAC-019,SKU-02293,1555,628,1459
2024-02-22,FAC-020,SKU-00334,3530,586,1327
2025-05-19,FAC-014,SKU-01082,1724,526,1143
2025-06-09,FAC-002,SKU-02169,26,888,2135
2024-08-21,FAC-039,SKU-00844,2296,391,3547
2025-03-25,FAC-096,SKU-00306,1948,924,2689
2025-02-18,FAC-003,SKU-01554,4932,506,3001
2023-08-22,FAC-058,SKU-02777,1774,285,4009
2025-08-19,FAC-069,SKU-01538,3120,745,148
2025-09-03,FAC-081,SKU-01184,130,856,1531
2024-04-05,FAC-034,SKU-00360,1988,834,4578
2024-01-03,FAC-027,SKU-00951,2999,256,558
2024-09-27,FAC-022,SKU-01960,1205,986,2645
2023-05-30,FAC-003,SKU-00955,1159,663,3456
2023-03-15,FAC-086,SKU-00080,4832,791,3507
2024-11-05,FAC-052,SKU-01419,4045,103,4569
2024-01-23,FAC-059,SKU-00527,2473,130,2173
2024-12-26,FAC-006,SKU-02648,4766,448,248
2025-10-26,FAC-090,SKU-00703,2368,568,3584
2025-10-31,FAC-005,SKU-00827,2418,326,1355
2024-05-08,FAC-038,SKU-02491,486,789,4477
2025-10-30,FAC-008,SKU-00955,4846,630,4904
2025-03-10,FAC-003,SKU-01355,4925,373,3068
2025-02-01,FAC-047,SKU-00630,3081,266,2071
2023-12-10,FAC-017,SKU-02950,2021,451,4057
2025-04-27,FAC-085,SKU-00023,4941,81,2751
2024-08-29,FAC-074,SKU-01847,3736,394,1393
2023-12-07,FAC-057,SKU-00728,4529,736,3007
2025-04-20,FAC-005,SKU-01581,2364,106,915
2023-08-14,FAC-084,SKU-00758,2596,616,2962
2024-07-20,FAC-061,SKU-00905,4009,577,3096
2025-05-14,FAC-057,SKU-01106,340,437,1638
2023-10-19,FAC-068,SKU-00424,3572,726,2048
2024-08-16,FAC-098,SKU-00481,4094,984,3678
2023-06-12,FAC-048,SKU-00547,4575,520,770
2025-08-09,FAC-072,SKU-00851,1213,531,4515
2024-10-06,FAC-099,SKU-02364,645,621,3573
2025-04-22,FAC-059,SKU-02642,4038,750,2322
2024-12-29,FAC-041,SKU-01277,1074,776,2217
2025-09-05,FAC-025,SKU-02357,2446,700,1320
2024-02-20,FAC-030,SKU-02398,2797,910,19
2025-03-13,FAC-035,SKU-01501,3147,572,1516
2025-06-19,FAC-050,SKU-00793,252,763,2488
2025-01-26,FAC-088,SKU-02371,1745,929,227
2024-07-13,FAC-059,SKU-00721,4760,639,989
2025-10-18,FAC-087,SKU-01348,340,974,3625
2024-11-16,FAC-063,SKU-00435,2582,352,2540
2024-01-02,FAC-089,SKU-00285,1981,747,1399
2023-06-23,FAC-005,SKU-01652,2364,661,4356
2023-07-22,FAC-040,SKU-00890,1143,179,2937
2023-10-30,FAC-093,SKU-02172,2026,995,4586
2023-10-31,FAC-058,SKU-02266,4252,844,2898
2025-05-11,FAC-073,SKU-02124,3644,509,1683
2024-03-11,FAC-094,SKU-00123,2739,169,4050
2025-11-24,FAC-065,SKU-01431,3217,525,185
2024-01-15,FAC-001,SKU-02291,2091,636,1252
2025-02-11,FAC-079,SKU-01336,2227,617,4458
2025-02-10,FAC-086,SKU-02301,1994,746,1676
2024-03-12,FAC-068,SKU-01323,44,14,381
2025-05-28,FAC-029,SKU-00257,2979,32,2433
2024-03-17,FAC-085,SKU-02487,2887,501,3070
2025-08-03,FAC-054,SKU-00601,1219,386,4529
2023-02-18,FAC-096,SKU-00058,4695,262,3317
2024-08-27,FAC-071,SKU-02846,1153,301,3336
2025-03-30,FAC-086,SKU-00893,3993,944,2476
2024-04-22,FAC-073,SKU-02999,3922,423,3398
2025-07-20,FAC-018,SKU-00591,3033,40,3582
2023-09-23,FAC-002,SKU-01801,958,243,3396
2023-04-10,FAC-085,SKU-02057,1595,52,415
2023-02-13,FAC-088,SKU-02933,2362,567,4370
2023-05-12,FAC-078,SKU-01798,2024,68,286
2025-10-08,FAC-100,SKU-00600,2301,281,821
2024-08-03,FAC-057,SKU-00921,3487,371,4099
2025-08-08,FAC-032,SKU-00957,2479,484,4998
2025-01-08,FAC-003,SKU-02254,1848,257,352
2024-10-05,FAC-039,SKU-01162,3303,305,2053
2024-01-03,FAC-061,SKU-00365,4594,124,353
2025-08-26,FAC-050,SKU-01897,4215,768,2942
2023-12-29,FAC-033,SKU-00845,4769,67,4146
2023-11-19,FAC-059,SKU-01333,3027,923,4862
2025-01-03,FAC-038,SKU-01078,3798,617,1563
2023-09-28,FAC-048,SKU-01123,4699,375,4175
2025-04-14,FAC-100,SKU-01493,3123,889,2041
2024-07-22,FAC-069,SKU-00268,3665,57,597
2023-12-23,FAC-002,SKU-01920,3444,57,3700
2024-07-26,FAC-082,SKU-00743,3255,137,4962
2025-02-07,FAC-026,SKU-00726,1532,142,2727
2024-10-12,FAC-032,SKU-00171,4397,273,793
2025-05-08,FAC-041,SKU-02987,3110,749,3218
2025-03-16,FAC-046,SKU-00499,2598,934,1427
2023-10-13,FAC-092,SKU-02815,3000,702,3165
2024-05-20,FAC-057,SKU-00335,4953,139,2414
2024-06-23,FAC-030,SKU-01520,3290,199,611
2025-05-14,FAC-059,SKU-01481,4286,893,1400
2024-12-05,FAC-028,SKU-01565,3962,681,1427
2025-06-07,FAC-024,SKU-00449,1914,576,3496
2025-07-18,FAC-058,SKU-02349,398,674,556
2023-03-18,FAC-097,SKU-01186,4975,325,3029
2024-08-02,FAC-034,SKU-01390,3980,758,2468
2024-12-26,FAC-058,SKU-01553,85,45,4959
2025-01-19,FAC-036,SKU-01967,4066,143,3285
2025-07-19,FAC-056,SKU-02141,2710,916,2567
2023-12-30,FAC-016,SKU-00687,1598,566,2827
2023-02-21,FAC-024,SKU-02923,2759,780,2001
2025-11-08,FAC-006,SKU-01998,4036,901,2879
2025-01-16,FAC-007,SKU-02727,3750,358,4988
2024-09-16,FAC-027,SKU-01364,2814,115,2463
2023-03-03,FAC-021,SKU-02321,866,412,1453
2025-10-20,FAC-008,SKU-02922,693,129,2453
2023-07-30,FAC-078,SKU-02081,3405,375,4495
2025-05-26,FAC-033,SKU-01634,3986,304,380
2024-05-16,FAC-040,SKU-00093,4041,835,1051
2025-08-16,FAC-053,SKU-02598,3469,851,4212
2023-08-15,FAC-060,SKU-01625,3794,48,3503
2025-09-21,FAC-068,SKU-02076,3820,135,2723
2024-12-18,FAC-079,SKU-02325,3968,181,1655
2024-06-15,FAC-045,SKU-02751,1430,1,4860
2023-02-12,FAC-008,SKU-00836,4492,899,2511
2023-08-11,FAC-007,SKU-00113,4523,630,3042
2023-01-30,FAC-023,SKU-00232,738,488,2784
2023-06-05,FAC-068,SKU-02966,3998,870,3288
2024-11-05,FAC-066,SKU-02018,3488,593,2854
2023-04-28,FAC-005,SKU-02617,4876,173,2251
2023-03-04,FAC-028,SKU-00793,4833,544,3791
2024-08-26,FAC-025,SKU-02235,4114,521,931
2025-06-26,FAC-033,SKU-01946,4819,828,3680
2023-02-19,FAC-042,SKU-00575,4802,614,3624
2025-11-14,FAC-038,SKU-00619,1566,440,3378
2025-01-09,FAC-099,SKU-02979,1426,81,2723
2023-05-11,FAC-080,SKU-00967,2089,978,4400
2024-05-31,FAC-015,SKU-02041,4362,990,1081
2025-06-28,FAC-056,SKU-01058,2286,876,1947
2024-06-03,FAC-037,SKU-00236,3914,718,737
2024-04-24,FAC-021,SKU-00730,3536,179,1679
2025-11-28,FAC-098,SKU-02195,3937,632,4723
2023-04-29,FAC-042,SKU-00055,369,358,2166
2023-09-10,FAC-055,SKU-01172,712,737,4693
2025-05-03,FAC-085,SKU-02115,2470,51,1829
2025-08-08,FAC-060,SKU-00531,3561,83,3610
2024-07-14,FAC-025,SKU-01191,1366,31,2205
2024-10-12,FAC-056,SKU-00619,3916,637,1599
2024-09-26,FAC-001,SKU-00016,2721,383,3781
2024-11-28,FAC-011,SKU-00182,937,435,2906
2024-09-26,FAC-025,SKU-00468,4816,283,407
2025-02-08,FAC-048,SKU-02878,4783,281,1018
2023-08-17,FAC-067,SKU-01446,1934,422,4320
2023-03-01,FAC-030,SKU-01773,1310,997,1109
2023-09-16,FAC-050,SKU-01970,4142,913,4537
2023-10-13,FAC-090,SKU-01509,4143,621,2504
2024-10-28,FAC-028,SKU-02832,4482,522,3231
2024-08-04,FAC-008,SKU-00926,1324,234,2256
2025-08-06,FAC-053,SKU-02548,2083,585,1685
2025-07-25,FAC-085,SKU-01370,409,61,3036
2024-09-28,FAC-002,SKU-01804,2174,897,3108
2024-11-23,FAC-034,SKU-01294,4659,418,163
2025-09-04,FAC-010,SKU-00381,1303,937,2733
2023-02-26,FAC-047,SKU-01385,3333,608,1738
2023-06-26,FAC-007,SKU-00730,3910,111,1596
2024-08-18,FAC-007,SKU-02816,4123,13,3211
2023-07-16,FAC-019,SKU-02695,2092,136,1689
2024-03-04,FAC-039,SKU-00286,2637,6,1291
2023-11-10,FAC-010,SKU-02432,1574,22,2153
2025-01-09,FAC-031,SKU-01492,3540,312,472
2024-09-25,FAC-048,SKU-02337,650,454,4654
2023-03-08,FAC-004,SKU-01405,1739,192,1373
2024-06-01,FAC-044,SKU-01123,802,147,1031
2023-03-02,FAC-051,SKU-02607,4723,568,4566
2023-07-27,FAC-088,SKU-01349,3526,821,3152
2025-11-25,FAC-079,SKU-01141,4886,941,643
2024-03-13,FAC-016,SKU-01876,128,743,2752
2024-03-14,FAC-010,SKU-00008,1939,354,3251
2024-10-31,FAC-076,SKU-02272,4193,549,3046
2025-08-11,FAC-012,SKU-00283,2741,814,3335
2023-11-24,FAC-031,SKU-01756,1137,243,1440
2024-01-01,FAC-050,SKU-00139,3987,622,612
2024-10-21,FAC-001,SKU-01569,3405,7,2174
2024-09-05,FAC-065,SKU-00548,4804,990,3193
2025-05-22,FAC-009,SKU-02235,2263,18,4070
2025-01-20,FAC-085,SKU-01940,3915,964,4514
2025-07-19,FAC-020,SKU-02079,2881,940,3932
2024-02-19,FAC-050,SKU-02141,1406,545,2343
2024-08-03,FAC-019,SKU-01592,2505,683,667
2024-12-31,FAC-061,SKU-01535,2188,463,4148
2024-05-11,FAC-029,SKU-01391,2782,262,1890
2024-04-25,FAC-081,SKU-01629,1399,872,1519
2024-01-08,FAC-088,SKU-02997,3993,20,2369
2024-10-23,FAC-003,SKU-01823,1576,43,1871
2023-03-01,FAC-012,SKU-00322,1536,280,381
2024-04-25,FAC-052,SKU-01838,3336,814,1264
2023-03-18,FAC-053,SKU-00829,1144,129,4333
2024-10-20,FAC-086,SKU-02892,4183,959,1376
2023-11-03,FAC-098,SKU-01276,821,327,1145
2025-01-15,FAC-060,SKU-02759,1396,594,2142
2023-07-18,FAC-032,SKU-01002,4245,105,4011
2024-06-17,FAC-067,SKU-00300,3551,612,4945
2024-04-17,FAC-085,SKU-00706,1760,850,93
2023-05-30,FAC-021,SKU-00672,4040,692,2316
2023-05-19,FAC-017,SKU-00198,4565,820,1765
2023-09-27,FAC-047,SKU-00185,3426,448,2973
2024-05-12,FAC-095,SKU-01956,4440,923,1683
2025-10-22,FAC-081,SKU-00836,1634,871,1097
2024-07-01,FAC-027,SKU-02387,1645,461,402
2023-10-26,FAC-004,SKU-01012,612,662,3162
2024-08-09,FAC-048,SKU-01958,1392,391,1341
2023-05-22,FAC-047,SKU-02905,1743,34,3507
2023-08-08,FAC-042,SKU-02954,401,478,4524
2023-12-16,FAC-019,SKU-02074,4204,150,3231
2023-06-15,FAC-072,SKU-02962,3889,301,3728
2025-02-21,FAC-039,SKU-02662,3612,70,823
2023-09-13,FAC-007,SKU-00281,1936,513,1184
2024-08-24,FAC-043,SKU-01391,2046,210,2903
2024-01-06,FAC-081,SKU-00147,4163,91,1590
2024-10-21,FAC-071,SKU-01624,2126,549,379
2024-09-26,FAC-037,SKU-02010,766,35,4687
2025-04-18,FAC-007,SKU-02940,2691,435,1462
2023-10-31,FAC-037,SKU-01729,4273,480,543
2024-07-23,FAC-064,SKU-01897,3909,380,2283
2023-09-08,FAC-025,SKU-02213,3396,695,4428
2025-11-05,FAC-061,SKU-01417,580,529,4562
2025-04-17,FAC-032,SKU-01832,2617,421,4390
2024-01-13,FAC-010,SKU-00384,4876,137,4104
2025-09-13,FAC-060,SKU-02163,2907,793,1029
2024-09-29,FAC-083,SKU-01213,134,639,1593
2023-02-07,FAC-056,SKU-01062,2104,206,467
2025-01-30,FAC-003,SKU-00154,3720,314,4201
2025-04-26,FAC-032,SKU-02434,2841,863,3499
2024-04-04,FAC-100,SKU-00706,1558,464,951
2023-12-18,FAC-082,SKU-01645,1892,768,4296
2023-12-08,FAC-056,SKU-01518,2201,910,4858
2024-03-29,FAC-039,SKU-01580,1610,601,276
2024-04-29,FAC-067,SKU-01142,2636,993,3732
2025-05-13,FAC-015,SKU-01168,986,117,4585
2025-04-30,FAC-016,SKU-00843,4367,323,3097
2023-04-27,FAC-014,SKU-00858,1010,218,1407
2024-08-03,FAC-070,SKU-00186,2655,935,3716
2024-08-27,FAC-092,SKU-01817,3144,262,1433
2025-04-20,FAC-002,SKU-02995,4063,163,2001
2025-10-24,FAC-031,SKU-00643,1667,748,4726
2025-02-13,FAC-005,SKU-01558,809,627,2980
2025-11-25,FAC-044,SKU-02455,1519,220,564
2023-01-02,FAC-067,SKU-01545,2697,303,2228
2024-07-10,FAC-003,SKU-02926,3971,916,2592
2025-03-23,FAC-020,SKU-00918,3055,827,3969
2024-08-05,FAC-028,SKU-02992,219,654,731
2024-05-14,FAC-076,SKU-00082,4797,518,1709
2024-01-26,FAC-081,SKU-01860,3211,238,3907
2024-11-26,FAC-090,SKU-02667,3028,873,2090
2025-11-22,FAC-081,SKU-02359,4908,475,1171
2023-06-09,FAC-023,SKU-01058,993,700,149
2023-07-08,FAC-027,SKU-01644,4833,520,2296
2025-10-26,FAC-047,SKU-00138,523,692,1204
2024-12-28,FAC-092,SKU-01529,3155,861,366
2024-08-30,FAC-049,SKU-00694,4259,242,2466
2025-08-05,FAC-003,SKU-00452,1701,248,3372
2025-02-06,FAC-025,SKU-00219,4527,735,2308
2023-12-13,FAC-041,SKU-00545,2990,619,2190
2025-01-08,FAC-100,SKU-00445,2994,716,3836
2023-04-11,FAC-053,SKU-01884,749,173,3415
2023-11-24,FAC-065,SKU-02833,3757,736,1993
2023-02-27,FAC-021,SKU-02082,1351,961,3315
2024-04-03,FAC-048,SKU-01236,3947,83,4191
2025-07-17,FAC-043,SKU-01899,3511,108,3535
2025-11-16,FAC-074,SKU-02501,1920,917,1104
2025-09-07,FAC-016,SKU-00223,2107,802,1095
2024-07-03,FAC-092,SKU-00153,2067,89,302
2023-05-31,FAC-066,SKU-02702,4363,130,3673
2023-03-16,FAC-073,SKU-02103,806,424,4363
2024-03-28,FAC-070,SKU-02266,3137,818,1574
2023-08-10,FAC-044,SKU-02519,4985,20,3194
2023-02-11,FAC-029,SKU-02664,4783,540,496
2025-03-25,FAC-077,SKU-02814,1292,754,49
2025-08-01,FAC-080,SKU-02128,2877,256,2594
2024-08-24,FAC-024,SKU-02019,2577,148,4940
2023-07-16,FAC-097,SKU-01688,4242,110,805
2025-07-17,FAC-030,SKU-01810,4736,836,2828
2023-09-12,FAC-028,SKU-00961,4556,746,398
2025-05-19,FAC-096,SKU-02483,574,578,2386
2024-12-12,FAC-060,SKU-02845,1685,312,2341
2025-09-11,FAC-062,SKU-02051,4941,601,4703
2023-01-18,FAC-097,SKU-00507,3725,171,3148
2025-04-24,FAC-015,SKU-01940,2895,667,3161
2023-06-21,FAC-052,SKU-01984,1170,355,4911
2025-11-26,FAC-034,SKU-02655,4987,482,4189
2025-02-18,FAC-027,SKU-02235,3365,428,259
2024-07-25,FAC-086,SKU-02970,1480,980,4181
2025-03-11,FAC-060,SKU-00403,1413,61,4960
2023-11-10,FAC-043,SKU-01197,688,406,703
2024-06-19,FAC-010,SKU-02442,1123,897,3715
2023-06-07,FAC-029,SKU-01561,2579,814,2683
2024-01-08,FAC-060,SKU-01731,3432,68,3454
2025-08-09,FAC-017,SKU-01562,1688,322,4806
2025-01-21,FAC-011,SKU-00420,2670,264,3783
2024-04-01,FAC-005,SKU-01712,4735,55,3976
2023-07-10,FAC-098,SKU-02372,466,552,3092
2024-06-24,FAC-014,SKU-01684,900,341,3796
2023-06-07,FAC-032,SKU-00473,89,19,695
2025-01-18,FAC-080,SKU-02217,4166,59,3167
2025-01-25,FAC-042,SKU-01941,1676,552,4987
2025-09-28,FAC-032,SKU-01443,751,803,85
2025-04-21,FAC-093,SKU-02493,2647,323,3178
2023-08-28,FAC-084,SKU-02749,367,929,4541
2024-11-12,FAC-068,SKU-01235,4247,863,584
2025-11-29,FAC-087,SKU-02395,737,718,3558
2025-08-14,FAC-087,SKU-01203,83,142,4026
2025-06-07,FAC-036,SKU-00851,4664,959,4814
2025-09-18,FAC-100,SKU-01506,4411,464,1999
2025-09-09,FAC-065,SKU-02746,820,297,1323
2025-01-30,FAC-049,SKU-02678,4061,925,3976
2023-07-16,FAC-039,SKU-00868,4517,99,1999
2025-09-28,FAC-090,SKU-01014,4409,12,2187
2023-12-01,FAC-022,SKU-02653,4982,581,2163
2025-03-12,FAC-003,SKU-02754,3981,798,3738
2023-08-06,FAC-022,SKU-00259,1591,915,4409
2023-06-18,FAC-089,SKU-00794,1192,399,3660
2025-08-09,FAC-080,SKU-01665,3460,275,882
2025-03-12,FAC-004,SKU-01680,2559,833,3436
2025-09-06,FAC-070,SKU-00901,143,655,823
2023-12-12,FAC-034,SKU-02078,3856,802,1686
2025-01-31,FAC-023,SKU-00399,4295,189,3319
2024-08-14,FAC-078,SKU-02624,2955,466,1009
2025-05-26,FAC-009,SKU-00067,1927,252,4788
2024-04-17,FAC-100,SKU-02104,1292,166,4492
2024-08-06,FAC-027,SKU-01987,2198,739,3240
2023-12-08,FAC-033,SKU-01178,967,223,2654
2023-10-19,FAC-088,SKU-02771,4734,430,4055
2024-07-02,FAC-067,SKU-00974,3050,610,1424
2023-08-27,FAC-020,SKU-01120,4376,756,2665
2024-05-25,FAC-096,SKU-02534,607,771,3022
2024-02-22,FAC-047,SKU-02561,4687,800,1191
2024-02-28,FAC-003,SKU-02617,599,709,3825
2023-11-14,FAC-038,SKU-02454,4533,884,3565
2023-04-03,FAC-005,SKU-02088,3387,375,3599
2025-06-12,FAC-093,SKU-02675,2428,927,3334
2023-10-06,FAC-056,SKU-02945,45,706,1229
2024-11-09,FAC-096,SKU-01387,3501,51,482
2025-03-14,FAC-047,SKU-02224,917,788,1878
2024-02-28,FAC-094,SKU-00324,4433,871,3520
2025-01-04,FAC-066,SKU-01500,2512,793,4298
2024-01-05,FAC-033,SKU-02714,4672,558,2088
2025-11-09,FAC-040,SKU-00554,3723,390,888
2023-03-31,FAC-031,SKU-00304,1110,870,549
2025-02-12,FAC-052,SKU-02002,2400,927,1003
2024-04-16,FAC-003,SKU-01607,267,100,1484
2025-09-14,FAC-006,SKU-00071,3664,890,1520
2025-10-25,FAC-071,SKU-02726,1382,846,4063
2025-03-04,FAC-019,SKU-00013,234,259,3008
2023-10-30,FAC-031,SKU-02647,76,720,1365
2023-09-05,FAC-086,SKU-02331,3515,165,48
2024-03-05,FAC-062,SKU-02592,3476,760,4983
2025-07-27,FAC-032,SKU-00758,3196,337,1119
2025-01-05,FAC-026,SKU-01653,4088,720,4457
2025-08-19,FAC-089,SKU-02311,1800,361,1382
2024-01-19,FAC-029,SKU-02302,4726,884,2735
2023-09-28,FAC-016,SKU-00914,795,883,3174
2025-02-13,FAC-003,SKU-00217,4896,141,1932
2023-11-15,FAC-008,SKU-00210,4397,51,686
2025-03-03,FAC-097,SKU-01306,2454,768,2580
2025-11-18,FAC-023,SKU-01545,576,416,4744
2025-07-31,FAC-097,SKU-01151,3894,656,4440
2025-01-19,FAC-047,SKU-00238,2470,671,1353
2023-04-04,FAC-064,SKU-00520,2239,295,4041
2023-08-30,FAC-095,SKU-02899,3705,368,3678
2023-11-11,FAC-065,SKU-00997,2450,681,3480
2024-07-15,FAC-012,SKU-02409,623,158,3400
2024-08-06,FAC-063,SKU-02822,4938,613,2034
2024-05-03,FAC-096,SKU-00730,4700,806,2331
2025-06-05,FAC-094,SKU-02119,2823,410,3955
2025-07-31,FAC-040,SKU-02551,456,180,3948
2023-12-08,FAC-019,SKU-00282,4356,815,4941
2024-11-10,FAC-038,SKU-02383,4695,888,4356
2024-06-18,FAC-075,SKU-00482,3216,336,3301
2025-06-06,FAC-055,SKU-01045,842,477,3109
2024-07-15,FAC-028,SKU-02451,4641,742,457
2025-11-12,FAC-023,SKU-02896,855,645,815
2023-04-15,FAC-025,SKU-01647,3558,440,1491
2025-06-01,FAC-094,SKU-01835,2455,714,2239
2023-07-30,FAC-026,SKU-01714,1153,901,862
2024-01-26,FAC-050,SKU-02579,903,221,3577
2024-01-25,FAC-025,SKU-01051,4395,81,2650
2024-07-14,FAC-039,SKU-01990,3641,808,647
2024-05-07,FAC-076,SKU-01583,4863,387,1421
2024-10-09,FAC-044,SKU-01374,4099,479,263
2023-06-11,FAC-018,SKU-01360,4811,520,258
2023-12-09,FAC-021,SKU-00985,3190,66,4755
2023-07-20,FAC-027,SKU-02203,2127,538,1470
2025-05-08,FAC-035,SKU-00902,208,322,2508
2024-06-19,FAC-079,SKU-00312,3032,45,4949
2024-04-02,FAC-078,SKU-00648,3570,474,50
2023-06-07,FAC-029,SKU-00544,185,692,2642
2023-11-04,FAC-052,SKU-01473,1683,183,1023
2025-05-24,FAC-061,SKU-02961,1310,184,1494
2025-10-20,FAC-081,SKU-01086,4420,995,784
2025-03-13,FAC-024,SKU-02107,181,460,4483
2024-03-16,FAC-071,SKU-01050,4853,893,3954
2025-09-27,FAC-082,SKU-02795,4349,623,1052
2023-06-04,FAC-084,SKU-02600,429,647,804
2024-09-23,FAC-093,SKU-01617,4061,13,2569
2023-04-06,FAC-046,SKU-02561,4227,985,2787
2024-10-11,FAC-068,SKU-02449,4585,356,467
2023-09-02,FAC-049,SKU-01495,2626,312,2431
2023-04-04,FAC-076,SKU-00677,3334,540,3075
2025-10-12,FAC-092,SKU-00769,2931,898,697
2023-05-31,FAC-089,SKU-00301,294,471,4734
2023-09-08,FAC-085,SKU-00961,1762,910,2864
2024-12-05,FAC-047,SKU-01727,1868,356,2841
2024-07-20,FAC-061,SKU-02930,2339,141,810
2023-03-09,FAC-081,SKU-02909,3122,871,3117
2024-05-02,FAC-022,SKU-00749,2158,478,4228
2024-03-14,FAC-045,SKU-02707,3803,778,1489
2024-12-12,FAC-023,SKU-02765,1017,380,4063
2025-03-13,FAC-082,SKU-02135,499,281,1854
2023-02-07,FAC-080,SKU-00404,2795,192,1752
2023-12-05,FAC-082,SKU-01173,1381,280,309
2025-02-27,FAC-038,SKU-02620,4223,61,2603
2025-02-07,FAC-096,SKU-02738,511,660,4860
2024-04-24,FAC-023,SKU-02680,389,306,4007
2023-11-26,FAC-093,SKU-02722,1931,97,1356
2023-11-17,FAC-049,SKU-02723,934,578,4419
2025-08-03,FAC-050,SKU-00301,4211,368,1177
2024-06-05,FAC-080,SKU-01456,3434,437,3968
2024-12-08,FAC-020,SKU-02362,2631,262,1333
2023-01-07,FAC-035,SKU-02656,1873,522,3452
