order_item_id,order_id,sku_id,quantity,unit_price,discount_amount,tax_amount
ITEM-787021,ORD-002316,SKU-02836,5,83.15,20.61,8.65
ITEM-091134,ORD-002316,SKU-01508,5,442.24,0.88,17.61
ITEM-030780,ORD-002317,SKU-00846,5,347.25,5.87,1.52
ITEM-860840,ORD-002317,SKU-01561,6,102.01,40.99,7.58
ITEM-520240,ORD-002317,SKU-00361,4,203.46,20.94,18.14
ITEM-205260,ORD-002317,SKU-01347,2,374.71,15.07,3.38
ITEM-540057,ORD-002317,SKU-02617,3,110.21,44.07,13.74
ITEM-536362,ORD-002318,SKU-02704,6,363.96,41.19,11.91
ITEM-799276,ORD-002318,SKU-02509,10,109.8,12.78,16.98
ITEM-372545,ORD-002318,SKU-01795,8,161.07,12.0,12.83
ITEM-184848,ORD-002319,SKU-00489,10,250.62,48.96,7.75
ITEM-006833,ORD-002319,SKU-01775,5,48.73,9.81,13.84
ITEM-824835,ORD-002319,SKU-02625,2,165.12,2.05,6.16
ITEM-527473,ORD-002320,SKU-00838,1,442.34,22.63,6.68
ITEM-112252,ORD-002320,SKU-01638,4,75.16,31.72,19.17
ITEM-682352,ORD-002320,SKU-01104,10,61.94,5.11,0.33
ITEM-363072,ORD-002320,SKU-00514,7,474.53,31.43,4.02
ITEM-979727,ORD-002321,SKU-01219,3,234.91,7.64,1.48
ITEM-955477,ORD-002321,SKU-01664,5,343.69,47.06,4.05
ITEM-510078,ORD-002321,SKU-01713,9,325.7,38.39,12.22
ITEM-454558,ORD-002321,SKU-01962,5,197.99,31.48,18.54
ITEM-624803,ORD-002322,SKU-02105,7,356.08,0.24,15.76
ITEM-724482,ORD-002322,SKU-00953,4,114.2,24.41,15.5
ITEM-772433,ORD-002322,SKU-02945,9,474.85,40.59,16.6
ITEM-001224,ORD-002322,SKU-00701,7,334.81,24.2,12.06
ITEM-073937,ORD-002323,SKU-01215,10,145.14,4.7,10.8
ITEM-125440,ORD-002323,SKU-01263,8,180.57,47.54,19.49
ITEM-774915,ORD-002323,SKU-00171,4,274.64,29.16,6.53
ITEM-724618,ORD-002323,SKU-00616,7,19.48,20.94,17.61
ITEM-526101,ORD-002324,SKU-01878,10,160.13,20.2,6.14
ITEM-088741,ORD-002324,SKU-00045,10,457.23,19.13,13.45
ITEM-644888,ORD-002325,SKU-00696,10,440.77,7.9,6.75
ITEM-995416,ORD-002325,SKU-01851,9,301.55,45.56,10.09
ITEM-835564,ORD-002325,SKU-00178,7,286.38,9.56,16.28
ITEM-299477,ORD-002326,SKU-01977,2,43.78,2.46,9.38
ITEM-025708,ORD-002326,SKU-02663,3,452.46,43.66,12.51
ITEM-669445,ORD-002327,SKU-02349,6,352.6,41.04,13.88
ITEM-146062,ORD-002327,SKU-02428,3,490.87,1.76,3.05
ITEM-206572,ORD-002327,SKU-00188,4,125.05,36.8,3.0
ITEM-604342,ORD-002328,SKU-02216,10,339.49,3.38,13.97
ITEM-252807,ORD-002328,SKU-02567,10,293.37,38.15,9.39
ITEM-567359,ORD-002329,SKU-02710,8,302.8,21.95,19.83
ITEM-408968,ORD-002329,SKU-01793,9,411.7,12.29,0.15
ITEM-748973,ORD-002330,SKU-01201,3,69.47,38.52,16.2
ITEM-794788,ORD-002330,SKU-01672,6,56.51,12.79,5.2
ITEM-533699,ORD-002330,SKU-01544,6,232.46,9.9,17.97
ITEM-162765,ORD-002330,SKU-00096,7,266.28,15.47,13.52
ITEM-885382,ORD-002330,SKU-02282,5,405.7,30.72,2.47
ITEM-737181,ORD-002331,SKU-01799,3,29.93,42.15,10.28
ITEM-066010,ORD-002331,SKU-00854,1,380.8,25.89,4.75
ITEM-678303,ORD-002331,SKU-00895,10,64.22,14.48,1.68
ITEM-739725,ORD-002331,SKU-02252,2,378.62,3.77,19.2
ITEM-459291,ORD-002331,SKU-02421,7,128.35,9.75,12.51
ITEM-476654,ORD-002332,SKU-01146,10,479.94,2.64,5.65
ITEM-888047,ORD-002333,SKU-00700,8,52.92,42.02,3.32
ITEM-585577,ORD-002333,SKU-02663,1,75.33,26.0,19.53
ITEM-799212,ORD-002334,SKU-00457,7,47.8,18.89,4.26
ITEM-717079,ORD-002334,SKU-01674,3,140.14,2.91,14.82
ITEM-803938,ORD-002334,SKU-01354,2,472.5,32.74,8.56
ITEM-252211,ORD-002335,SKU-02073,2,101.93,0.7,18.0
ITEM-335687,ORD-002335,SKU-01978,5,42.85,12.14,8.22
ITEM-183724,ORD-002336,SKU-01698,6,302.48,6.11,6.53
ITEM-377618,ORD-002336,SKU-02188,4,265.56,4.18,8.63
ITEM-517020,ORD-002337,SKU-02118,2,496.69,5.93,5.66
ITEM-814057,ORD-002337,SKU-01139,7,208.22,25.02,16.12
ITEM-111558,ORD-002337,SKU-00779,3,343.89,30.99,15.85
ITEM-813748,ORD-002338,SKU-00242,3,416.86,32.44,18.8
ITEM-809885,ORD-002339,SKU-02762,6,344.15,41.95,11.02
ITEM-551186,ORD-002339,SKU-00333,2,414.19,2.66,5.7
ITEM-047860,ORD-002339,SKU-00540,4,384.12,18.53,17.8
ITEM-664637,ORD-002339,SKU-02426,7,257.14,25.51,0.29
ITEM-822704,ORD-002339,SKU-01109,1,271.24,42.46,13.86
ITEM-449629,ORD-002340,SKU-00934,2,202.56,40.85,7.9
ITEM-149800,ORD-002340,SKU-01856,2,201.54,29.15,9.26
ITEM-939647,ORD-002340,SKU-02593,9,280.22,43.54,10.25
ITEM-093992,ORD-002341,SKU-02234,2,427.61,9.94,19.09
ITEM-240699,ORD-002341,SKU-01259,8,336.4,22.18,0.91
ITEM-093030,ORD-002341,SKU-00052,5,239.79,49.57,19.8
ITEM-581699,ORD-002341,SKU-00126,3,498.94,8.23,1.89
ITEM-738517,ORD-002342,SKU-00323,5,420.1,8.63,12.58
ITEM-871376,ORD-002343,SKU-01233,4,15.35,38.01,6.18
ITEM-487004,ORD-002344,SKU-02182,10,151.85,39.82,11.25
ITEM-231804,ORD-002344,SKU-01231,10,466.37,37.53,15.21
ITEM-974953,ORD-002344,SKU-00375,10,228.54,26.3,14.61
ITEM-237061,ORD-002344,SKU-01011,5,183.05,3.06,2.08
ITEM-381714,ORD-002344,SKU-00366,2,103.06,2.19,0.53
ITEM-900647,ORD-002345,SKU-01599,2,240.97,19.35,18.6
ITEM-406585,ORD-002345,SKU-02807,7,280.4,13.38,8.28
ITEM-834855,ORD-002345,SKU-02827,9,338.83,6.77,12.82
ITEM-032461,ORD-002345,SKU-02455,9,246.93,26.55,15.37
ITEM-536755,ORD-002346,SKU-00433,9,197.67,19.66,2.79
ITEM-266770,ORD-002347,SKU-01049,1,166.65,22.0,17.01
ITEM-324103,ORD-002347,SKU-02042,8,89.71,39.54,15.61
ITEM-429838,ORD-002347,SKU-00803,7,80.6,35.36,11.66
ITEM-007979,ORD-002348,SKU-02708,5,294.19,46.07,19.04
ITEM-500243,ORD-002348,SKU-02871,3,432.8,3.41,12.48
ITEM-065574,ORD-002348,SKU-01798,1,350.88,19.52,19.77
ITEM-552630,ORD-002348,SKU-01540,4,409.79,6.71,13.95
ITEM-824897,ORD-002349,SKU-02273,10,111.65,17.29,18.81
ITEM-761944,ORD-002349,SKU-02948,1,404.31,15.24,0.79
ITEM-906426,ORD-002349,SKU-01500,8,48.73,44.81,3.18
ITEM-333060,ORD-002350,SKU-01591,6,195.13,45.34,5.57
ITEM-713650,ORD-002350,SKU-01755,6,200.55,20.98,1.9
ITEM-480653,ORD-002350,SKU-00460,2,411.98,7.02,18.74
ITEM-018821,ORD-002350,SKU-00429,9,345.94,0.88,6.75
ITEM-805337,ORD-002351,SKU-02322,4,383.78,28.48,9.81
ITEM-618329,ORD-002351,SKU-00761,7,95.3,36.07,6.78
ITEM-361964,ORD-002351,SKU-01886,7,43.7,1.41,14.25
ITEM-887833,ORD-002351,SKU-00974,4,176.87,41.24,15.96
ITEM-538198,ORD-002351,SKU-02645,5,270.08,42.02,8.36
ITEM-452057,ORD-002352,SKU-02754,9,371.51,9.56,0.2
ITEM-265153,ORD-002352,SKU-00837,5,477.1,8.05,12.06
ITEM-697766,ORD-002352,SKU-02032,9,189.95,6.54,17.36
ITEM-724504,ORD-002352,SKU-02826,1,36.95,12.02,18.02
ITEM-570565,ORD-002352,SKU-02316,4,9.75,0.68,0.15
ITEM-513790,ORD-002353,SKU-01722,6,279.3,41.69,18.4
ITEM-688207,ORD-002353,SKU-02324,1,57.49,15.2,17.51
ITEM-348996,ORD-002354,SKU-00002,3,417.88,22.51,9.77
ITEM-705245,ORD-002354,SKU-02449,1,307.29,30.53,2.86
ITEM-961629,ORD-002354,SKU-01889,10,284.0,13.56,3.86
ITEM-634006,ORD-002354,SKU-00279,10,382.54,45.52,10.33
ITEM-805687,ORD-002355,SKU-02137,7,441.04,26.53,10.82
ITEM-398871,ORD-002355,SKU-00546,7,295.44,47.44,1.59
ITEM-407742,ORD-002356,SKU-01824,8,443.31,22.77,14.19
ITEM-333741,ORD-002356,SKU-00759,10,208.47,46.15,11.41
ITEM-978709,ORD-002357,SKU-02758,3,346.02,31.14,7.15
ITEM-285280,ORD-002357,SKU-02898,9,318.1,23.11,10.8
ITEM-764304,ORD-002357,SKU-00361,5,52.66,6.91,6.56
ITEM-833539,ORD-002358,SKU-01822,8,22.55,1.91,10.66
ITEM-495426,ORD-002358,SKU-01384,6,25.27,21.5,5.31
ITEM-084251,ORD-002359,SKU-02227,9,268.77,41.06,7.71
ITEM-541690,ORD-002359,SKU-02424,6,432.65,5.07,17.74
ITEM-118382,ORD-002359,SKU-02364,4,265.15,3.11,18.42
ITEM-878618,ORD-002359,SKU-02930,2,152.91,8.41,2.02
ITEM-289914,ORD-002359,SKU-02554,9,429.94,10.59,19.7
ITEM-572343,ORD-002360,SKU-02719,2,468.13,15.53,5.86
ITEM-185492,ORD-002360,SKU-01278,8,268.81,34.37,3.92
ITEM-881523,ORD-002361,SKU-01803,3,111.75,33.16,9.63
ITEM-238273,ORD-002361,SKU-00953,1,253.27,28.52,4.84
ITEM-333979,ORD-002361,SKU-01216,5,201.4,25.0,16.07
ITEM-798231,ORD-002362,SKU-00732,2,488.39,47.08,0.84
ITEM-959847,ORD-002362,SKU-02433,6,151.48,30.07,11.24
ITEM-510842,ORD-002363,SKU-01887,4,33.33,45.13,11.33
ITEM-600726,ORD-002364,SKU-02542,2,349.07,36.06,12.22
ITEM-886242,ORD-002365,SKU-01143,7,225.73,3.41,0.38
ITEM-602165,ORD-002365,SKU-01525,2,50.87,1.98,14.3
ITEM-368152,ORD-002365,SKU-01655,3,162.66,34.66,2.66
ITEM-059510,ORD-002365,SKU-02975,10,21.67,26.33,6.93
ITEM-794932,ORD-002365,SKU-02419,6,189.94,1.2,1.1
ITEM-312283,ORD-002366,SKU-01124,2,175.47,42.57,16.67
ITEM-400804,ORD-002366,SKU-02785,4,25.43,45.38,14.54
ITEM-939502,ORD-002366,SKU-00641,8,189.62,7.74,17.69
ITEM-022799,ORD-002367,SKU-00671,2,228.25,27.03,3.58
ITEM-965793,ORD-002367,SKU-02300,4,284.4,1.09,3.88
ITEM-123238,ORD-002368,SKU-00930,8,355.89,35.12,0.58
ITEM-193711,ORD-002369,SKU-00020,4,80.57,36.59,10.39
ITEM-637365,ORD-002369,SKU-00792,3,117.58,23.28,18.47
ITEM-961098,ORD-002369,SKU-01498,7,248.31,30.57,5.42
ITEM-394152,ORD-002369,SKU-01590,9,165.97,41.54,5.55
ITEM-529899,ORD-002370,SKU-01159,3,212.19,48.85,12.09
ITEM-577047,ORD-002370,SKU-02983,1,444.32,22.07,9.53
ITEM-664347,ORD-002370,SKU-01171,7,397.62,26.48,13.53
ITEM-575820,ORD-002371,SKU-01523,7,411.68,18.33,15.51
ITEM-610032,ORD-002371,SKU-00736,5,73.09,28.39,5.31
ITEM-564303,ORD-002371,SKU-02792,3,424.49,30.85,11.19
ITEM-380851,ORD-002371,SKU-00374,7,176.21,9.18,10.43
ITEM-342085,ORD-002372,SKU-00442,2,277.63,24.03,7.87
ITEM-272198,ORD-002372,SKU-02569,2,140.5,27.99,9.57
ITEM-462757,ORD-002373,SKU-01232,8,470.68,38.88,11.68
ITEM-690945,ORD-002373,SKU-02954,2,477.24,49.88,3.87
ITEM-549322,ORD-002373,SKU-02200,8,427.02,49.89,19.08
ITEM-187754,ORD-002373,SKU-02037,8,437.47,47.45,19.37
ITEM-699784,ORD-002374,SKU-02210,9,398.31,33.49,8.76
ITEM-749277,ORD-002374,SKU-01159,3,476.06,16.53,14.06
ITEM-696967,ORD-002374,SKU-01329,8,269.82,14.8,3.51
ITEM-862901,ORD-002374,SKU-00286,7,108.57,38.58,6.61
ITEM-756265,ORD-002375,SKU-01658,6,387.09,17.31,1.72
ITEM-066774,ORD-002375,SKU-01201,2,339.95,11.67,10.43
ITEM-659163,ORD-002375,SKU-02523,9,322.61,24.21,0.94
ITEM-785104,ORD-002375,SKU-02998,7,332.16,21.36,15.76
ITEM-965452,ORD-002375,SKU-02618,5,221.17,20.49,1.06
ITEM-518149,ORD-002376,SKU-00058,6,285.5,30.7,9.26
ITEM-940992,ORD-002377,SKU-02817,6,187.95,43.35,3.68
ITEM-081629,ORD-002378,SKU-00548,5,497.47,47.84,7.48
ITEM-161666,ORD-002378,SKU-02820,10,183.84,24.32,9.05
ITEM-832481,ORD-002378,SKU-00802,6,61.8,27.15,2.79
ITEM-166839,ORD-002379,SKU-01897,2,45.86,32.63,10.01
ITEM-062772,ORD-002379,SKU-00587,2,374.63,30.04,1.03
ITEM-266355,ORD-002380,SKU-01814,6,408.69,16.64,8.93
ITEM-509492,ORD-002380,SKU-01011,5,344.89,10.83,11.21
ITEM-240008,ORD-002380,SKU-02484,2,98.18,49.71,14.12
ITEM-069511,ORD-002380,SKU-02252,4,210.87,29.01,14.53
ITEM-275393,ORD-002380,SKU-02555,9,128.24,29.38,12.82
ITEM-284730,ORD-002381,SKU-01598,10,260.39,37.69,4.13
ITEM-605688,ORD-002381,SKU-01857,6,257.69,37.85,8.54
ITEM-497221,ORD-002381,SKU-00439,4,235.79,31.26,5.19
ITEM-313375,ORD-002381,SKU-01608,10,264.98,17.38,10.84
ITEM-644331,ORD-002381,SKU-02975,1,302.94,18.98,18.6
ITEM-601536,ORD-002382,SKU-01217,8,264.61,48.68,16.33
ITEM-966701,ORD-002383,SKU-01744,5,205.71,49.24,10.04
ITEM-557757,ORD-002383,SKU-02320,10,278.93,8.87,5.35
ITEM-407729,ORD-002384,SKU-00994,2,75.44,26.5,5.6
ITEM-146582,ORD-002384,SKU-02816,1,291.71,8.64,6.11
ITEM-257601,ORD-002384,SKU-02808,10,414.47,29.44,1.84
ITEM-150197,ORD-002385,SKU-00567,1,94.93,37.59,6.82
ITEM-145210,ORD-002386,SKU-02644,9,180.21,10.51,10.19
ITEM-340479,ORD-002387,SKU-01191,2,358.96,33.46,3.3
ITEM-512287,ORD-002388,SKU-00033,1,384.37,42.98,9.04
ITEM-499233,ORD-002388,SKU-01523,2,309.17,37.55,4.11
ITEM-760609,ORD-002389,SKU-01766,1,240.53,14.35,17.45
ITEM-534226,ORD-002389,SKU-01176,4,84.58,23.39,5.13
ITEM-324615,ORD-002390,SKU-01730,5,498.29,10.96,15.53
ITEM-856729,ORD-002390,SKU-00856,3,113.04,11.6,18.63
ITEM-847291,ORD-002390,SKU-01450,5,125.14,35.76,19.17
ITEM-504475,ORD-002390,SKU-00968,1,374.76,27.4,10.76
ITEM-080906,ORD-002390,SKU-02544,7,443.3,13.88,6.83
ITEM-439947,ORD-002391,SKU-02235,3,73.61,10.3,18.23
ITEM-713399,ORD-002391,SKU-02726,2,78.88,47.63,7.31
ITEM-525766,ORD-002391,SKU-02056,10,262.25,36.77,3.37
ITEM-216010,ORD-002391,SKU-00086,8,274.01,13.36,2.55
ITEM-813227,ORD-002391,SKU-01352,8,15.27,20.63,18.06
ITEM-522421,ORD-002392,SKU-02539,3,421.62,15.01,17.95
ITEM-857859,ORD-002392,SKU-01408,5,369.38,47.48,6.52
ITEM-631756,ORD-002392,SKU-01795,2,56.04,41.98,7.48
ITEM-791394,ORD-002392,SKU-02841,7,401.21,41.69,4.22
ITEM-136858,ORD-002393,SKU-01223,3,196.67,14.78,12.03
ITEM-929078,ORD-002394,SKU-00946,10,473.14,48.32,10.57
ITEM-389213,ORD-002394,SKU-02104,4,355.83,40.37,16.01
ITEM-015271,ORD-002394,SKU-00788,6,279.62,17.25,14.24
ITEM-141811,ORD-002394,SKU-01549,4,342.22,34.75,9.47
ITEM-879171,ORD-002395,SKU-00768,8,318.75,30.3,7.78
ITEM-115809,ORD-002396,SKU-00028,3,121.49,39.06,16.28
ITEM-974492,ORD-002396,SKU-02115,9,20.35,12.47,19.52
ITEM-596753,ORD-002397,SKU-02022,1,192.49,31.25,6.26
ITEM-744921,ORD-002397,SKU-02542,1,365.43,34.16,2.34
ITEM-861583,ORD-002397,SKU-01658,5,114.21,33.1,14.22
ITEM-434161,ORD-002398,SKU-00588,4,292.67,39.41,3.44
ITEM-932925,ORD-002398,SKU-00317,2,441.92,49.39,9.43
ITEM-719819,ORD-002398,SKU-00181,1,24.84,43.6,3.58
ITEM-376381,ORD-002399,SKU-00966,3,376.15,2.13,11.73
ITEM-753406,ORD-002400,SKU-01472,7,493.01,2.46,11.42
ITEM-031793,ORD-002400,SKU-01194,7,194.57,42.46,2.33
ITEM-890431,ORD-002400,SKU-00064,2,146.57,43.17,3.63
ITEM-848139,ORD-002400,SKU-01908,6,448.98,30.69,1.99
ITEM-127691,ORD-002400,SKU-01996,4,286.03,39.53,8.37
ITEM-771982,ORD-002401,SKU-01651,9,267.77,36.38,7.3
ITEM-816675,ORD-002402,SKU-00159,3,235.1,45.98,2.42
ITEM-020864,ORD-002402,SKU-00978,6,31.34,34.44,17.99
ITEM-356800,ORD-002402,SKU-00064,7,412.05,47.6,2.53
ITEM-485509,ORD-002402,SKU-00250,6,81.47,45.38,18.3
ITEM-637972,ORD-002403,SKU-01054,6,218.48,14.99,10.74
ITEM-397303,ORD-002403,SKU-01913,7,387.76,46.62,14.64
ITEM-266697,ORD-002403,SKU-01687,10,429.17,6.01,3.32
ITEM-529560,ORD-002403,SKU-01250,1,13.59,46.73,16.71
ITEM-222013,ORD-002404,SKU-01817,5,99.73,25.53,9.78
ITEM-018080,ORD-002405,SKU-01945,4,256.28,8.91,19.18
ITEM-340912,ORD-002406,SKU-02964,9,346.45,11.16,8.55
ITEM-808040,ORD-002406,SKU-00674,3,436.11,10.45,4.71
ITEM-046561,ORD-002407,SKU-00474,6,141.59,23.54,8.1
ITEM-484254,ORD-002407,SKU-02208,7,499.35,21.85,0.85
ITEM-683138,ORD-002407,SKU-00207,1,14.4,17.57,1.73
ITEM-555401,ORD-002408,SKU-01562,3,323.84,13.41,12.17
ITEM-653420,ORD-002409,SKU-00882,4,478.75,25.41,11.56
ITEM-299025,ORD-002409,SKU-00230,3,200.41,29.44,13.5
ITEM-090383,ORD-002410,SKU-01311,6,318.51,33.8,0.96
ITEM-019781,ORD-002410,SKU-02062,8,188.42,38.62,9.22
ITEM-992931,ORD-002411,SKU-02825,4,59.28,46.45,4.47
ITEM-142410,ORD-002412,SKU-00789,8,31.84,37.1,5.62
ITEM-268563,ORD-002412,SKU-01590,9,466.75,15.98,2.11
ITEM-207660,ORD-002412,SKU-02585,9,48.38,25.33,14.3
ITEM-949835,ORD-002412,SKU-02771,5,427.04,27.46,6.17
ITEM-646068,ORD-002412,SKU-00925,3,475.79,36.99,19.82
ITEM-048166,ORD-002413,SKU-00270,8,431.59,47.96,19.23
ITEM-261729,ORD-002413,SKU-00937,8,332.25,3.34,8.44
ITEM-201948,ORD-002413,SKU-01646,1,176.27,39.5,16.52
ITEM-510018,ORD-002413,SKU-00340,3,239.13,11.65,12.54
ITEM-163362,ORD-002414,SKU-01590,3,325.41,24.02,6.27
ITEM-890573,ORD-002414,SKU-02980,10,304.71,30.71,0.01
ITEM-728957,ORD-002414,SKU-00091,5,62.34,21.68,16.42
ITEM-011205,ORD-002414,SKU-02502,6,195.19,43.19,2.01
ITEM-859685,ORD-002414,SKU-02278,3,277.57,6.48,1.74
ITEM-504171,ORD-002415,SKU-01283,9,218.23,10.97,11.24
ITEM-023448,ORD-002416,SKU-02397,8,164.28,49.43,13.82
ITEM-207858,ORD-002416,SKU-00463,5,291.24,49.1,2.69
ITEM-427885,ORD-002417,SKU-02372,2,260.42,20.21,13.19
ITEM-335298,ORD-002417,SKU-02650,7,275.01,10.9,18.03
ITEM-691623,ORD-002417,SKU-01126,10,479.9,46.81,13.35
ITEM-177819,ORD-002417,SKU-00707,1,210.94,41.37,11.36
ITEM-796963,ORD-002417,SKU-02349,3,172.47,17.16,15.48
ITEM-011371,ORD-002418,SKU-00812,6,269.68,33.19,14.16
ITEM-386127,ORD-002419,SKU-01662,4,130.71,14.49,1.94
ITEM-898362,ORD-002419,SKU-00161,9,261.28,42.14,5.81
ITEM-584607,ORD-002419,SKU-02238,4,461.04,44.68,16.68
ITEM-946962,ORD-002419,SKU-00764,8,363.75,8.18,9.06
ITEM-530658,ORD-002420,SKU-00859,5,28.31,29.15,13.71
ITEM-849339,ORD-002420,SKU-00770,3,470.17,25.1,18.78
ITEM-093255,ORD-002420,SKU-01582,8,47.58,48.71,9.04
ITEM-098352,ORD-002420,SKU-00489,1,116.82,2.17,1.07
ITEM-914068,ORD-002421,SKU-00897,7,37.69,15.55,9.1
ITEM-274425,ORD-002421,SKU-00433,8,315.18,3.32,5.44
ITEM-554136,ORD-002421,SKU-00024,1,397.24,1.41,0.31
ITEM-866296,ORD-002421,SKU-00370,4,123.21,41.68,13.74
ITEM-756482,ORD-002422,SKU-00482,5,413.15,29.44,5.11
ITEM-008417,ORD-002422,SKU-00327,2,364.69,44.86,16.69
ITEM-169518,ORD-002423,SKU-00447,6,331.95,27.93,14.53
ITEM-081803,ORD-002423,SKU-02377,3,235.71,24.6,2.95
ITEM-302607,ORD-002423,SKU-01024,8,356.79,47.53,6.45
ITEM-079168,ORD-002423,SKU-02121,5,216.01,28.67,1.97
ITEM-947743,ORD-002423,SKU-02820,9,373.45,9.8,18.24
ITEM-651206,ORD-002424,SKU-01816,5,246.26,2.22,19.96
ITEM-619238,ORD-002424,SKU-00428,5,260.09,37.11,13.75
ITEM-632562,ORD-002424,SKU-00759,10,378.17,43.29,15.77
ITEM-988927,ORD-002425,SKU-02139,3,422.19,18.79,8.44
ITEM-594086,ORD-002425,SKU-01926,9,319.35,38.94,7.57
ITEM-142204,ORD-002426,SKU-01545,7,208.66,30.85,2.36
ITEM-884909,ORD-002427,SKU-02321,3,365.71,48.9,17.39
ITEM-706800,ORD-002427,SKU-00110,9,406.85,21.22,15.69
ITEM-372337,ORD-002427,SKU-01868,5,463.53,36.67,7.42
ITEM-626149,ORD-002427,SKU-01843,8,333.49,15.99,18.17
ITEM-486517,ORD-002427,SKU-02009,7,243.79,34.59,15.85
ITEM-016436,ORD-002428,SKU-00161,8,162.46,36.62,8.23
ITEM-139574,ORD-002428,SKU-00788,4,391.27,11.75,18.02
ITEM-593423,ORD-002428,SKU-00979,5,236.47,14.13,1.87
ITEM-696559,ORD-002428,SKU-02945,3,219.83,28.12,8.09
ITEM-354242,ORD-002428,SKU-01839,1,226.14,32.24,10.89
ITEM-274222,ORD-002429,SKU-01650,1,373.22,37.76,3.11
ITEM-482251,ORD-002429,SKU-00861,3,38.02,10.89,12.76
ITEM-538922,ORD-002429,SKU-01798,9,293.97,39.95,10.16
ITEM-172374,ORD-002430,SKU-02926,3,296.27,40.84,6.67
ITEM-417702,ORD-002431,SKU-02534,4,32.3,26.13,4.31
ITEM-853757,ORD-002431,SKU-02801,1,222.13,36.6,14.51
ITEM-872977,ORD-002431,SKU-02847,10,392.93,0.51,2.55
ITEM-718263,ORD-002431,SKU-02713,2,176.17,14.1,15.46
ITEM-654997,ORD-002432,SKU-00323,10,414.18,15.51,17.0
ITEM-003201,ORD-002432,SKU-02614,9,485.93,14.26,14.85
ITEM-511696,ORD-002432,SKU-00509,2,353.11,37.72,3.17
ITEM-554101,ORD-002433,SKU-02586,6,415.22,18.86,5.12
ITEM-443017,ORD-002433,SKU-01531,1,485.11,12.53,8.35
ITEM-148139,ORD-002433,SKU-02586,7,482.16,8.92,0.22
ITEM-636335,ORD-002433,SKU-01555,3,282.02,24.62,1.67
ITEM-747997,ORD-002433,SKU-01011,3,424.35,18.61,17.06
ITEM-470624,ORD-002434,SKU-00254,2,340.07,30.98,10.22
ITEM-124539,ORD-002434,SKU-01904,2,8.59,39.3,14.32
ITEM-600068,ORD-002434,SKU-02452,3,359.63,2.25,16.2
ITEM-954263,ORD-002434,SKU-02113,10,277.41,33.42,0.45
ITEM-082597,ORD-002435,SKU-00993,2,496.23,29.13,7.95
ITEM-328394,ORD-002435,SKU-00144,4,459.83,19.24,17.36
ITEM-496692,ORD-002436,SKU-00975,5,49.5,48.83,17.98
ITEM-955556,ORD-002437,SKU-00361,5,206.81,47.2,7.28
ITEM-343579,ORD-002437,SKU-00352,3,479.38,42.97,18.67
ITEM-356794,ORD-002437,SKU-01492,10,42.12,39.69,15.1
ITEM-091358,ORD-002438,SKU-01430,7,206.06,1.18,3.93
ITEM-209515,ORD-002438,SKU-00954,9,208.97,15.39,7.99
ITEM-020003,ORD-002438,SKU-00224,8,468.94,13.1,6.51
ITEM-942990,ORD-002438,SKU-01299,1,36.83,28.33,8.26
ITEM-242225,ORD-002438,SKU-01629,5,233.21,40.35,13.03
ITEM-447746,ORD-002439,SKU-02562,8,245.3,31.25,16.45
ITEM-218067,ORD-002439,SKU-01085,2,157.92,17.11,5.48
ITEM-897892,ORD-002439,SKU-01129,9,468.57,13.74,11.68
ITEM-718356,ORD-002439,SKU-01296,4,176.32,1.23,0.35
ITEM-278384,ORD-002439,SKU-00805,6,368.76,3.79,10.41
ITEM-993547,ORD-002440,SKU-01551,4,301.29,30.05,5.15
ITEM-381672,ORD-002441,SKU-00403,4,76.67,22.79,0.98
ITEM-313764,ORD-002441,SKU-02533,10,56.34,8.65,15.32
ITEM-948094,ORD-002441,SKU-01148,4,483.16,13.26,9.44
ITEM-027133,ORD-002441,SKU-02499,9,53.51,40.04,12.94
ITEM-051066,ORD-002442,SKU-02481,2,496.94,42.94,4.78
ITEM-708986,ORD-002442,SKU-00621,4,410.03,40.04,2.54
ITEM-610830,ORD-002442,SKU-00902,3,436.24,21.42,9.79
ITEM-116521,ORD-002443,SKU-02845,10,88.57,14.65,11.48
ITEM-146799,ORD-002444,SKU-02093,4,6.29,1.33,3.46
ITEM-794982,ORD-002445,SKU-02180,2,258.61,45.57,19.86
ITEM-652840,ORD-002445,SKU-00697,5,185.21,20.72,11.41
ITEM-472012,ORD-002446,SKU-01639,2,342.58,28.65,0.16
ITEM-650296,ORD-002446,SKU-00350,2,238.81,30.65,18.31
ITEM-156592,ORD-002446,SKU-00972,4,473.24,35.16,11.3
ITEM-260997,ORD-002446,SKU-02997,4,183.88,4.12,7.47
ITEM-452745,ORD-002447,SKU-00687,9,429.83,35.98,14.37
ITEM-371248,ORD-002447,SKU-02860,1,386.85,35.94,19.95
ITEM-725675,ORD-002447,SKU-00115,10,130.57,13.32,8.93
ITEM-094433,ORD-002448,SKU-01758,9,87.07,33.31,10.77
ITEM-081286,ORD-002448,SKU-02197,3,148.66,19.31,3.22
ITEM-961971,ORD-002448,SKU-00397,7,101.32,6.51,9.76
ITEM-222229,ORD-002448,SKU-02143,7,427.37,14.24,17.33
ITEM-920807,ORD-002449,SKU-00945,3,485.62,8.12,18.12
ITEM-144882,ORD-002449,SKU-01034,3,428.76,10.0,19.7
ITEM-583232,ORD-002449,SKU-02970,4,199.41,37.31,3.17
