supplier_id,supplier_name,country,contact_email,rating,lead_time_days
SUP-2980,Supplier 2980,IN,supplier2980@example.com,4.76,21
SUP-2981,Supplier 2981,DE,supplier2981@example.com,2.53,31
SUP-2982,Supplier 2982,MX,supplier2982@example.com,4.7,19
SUP-2983,Supplier 2983,US,supplier2983@example.com,4.56,43
SUP-2984,Supplier 2984,US,supplier2984@example.com,1.18,8
SUP-2985,Supplier 2985,CN,supplier2985@example.com,2.12,42
SUP-2986,Supplier 2986,DE,supplier2986@example.com,2.21,22
SUP-2987,Supplier 2987,CN,supplier2987@example.com,2.11,46
SUP-2988,Supplier 2988,CN,supplier2988@example.com,2.7,52
SUP-2989,Supplier 2989,CN,supplier2989@example.com,3.0,46
SUP-2990,Supplier 2990,US,supplier2990@example.com,4.03,47
SUP-2991,Supplier 2991,MX,supplier2991@example.com,2.07,12
SUP-2992,Supplier 2992,MX,supplier2992@example.com,2.19,17
SUP-2993,Supplier 2993,IN,supplier2993@example.com,3.39,42
SUP-2994,Supplier 2994,IN,supplier2994@example.com,1.72,12
SUP-2995,Supplier 2995,MX,supplier2995@example.com,2.89,31
SUP-2996,Supplier 2996,CN,supplier2996@example.com,2.0,51
SUP-2997,Supplier 2997,US,supplier2997@example.com,1.79,8
SUP-2998,Supplier 2998,CN,supplier2998@example.com,4.18,59
SUP-2999,Supplier 2999,CN,supplier2999@example.com,3.83,48
SUP-3000,Supplier 3000,CN,supplier3000@example.com,2.0,18
SUP-3001,Supplier 3001,DE,supplier3001@example.com,2.66,52
SUP-3002,Supplier 3002,DE,supplier3002@example.com,1.62,27
SUP-3003,Supplier 3003,CN,supplier3003@example.com,1.21,42
SUP-3004,Supplier 3004,IN,supplier3004@example.com,3.34,53
SUP-3005,Supplier 3005,IN,supplier3005@example.com,2.45,43
SUP-3006,Supplier 3006,MX,supplier3006@example.com,1.83,6
SUP-3007,Supplier 3007,US,supplier3007@example.com,1.46,28
SUP-3008,Supplier 3008,DE,supplier3008@example.com,3.72,29
SUP-3009,Supplier 3009,CN,supplier3009@example.com,2.09,18
SUP-3010,Supplier 3010,DE,supplier3010@example.com,4.63,45
SUP-3011,Supplier 3011,MX,supplier3011@example.com,1.77,43
SUP-3012,Supplier 3012,IN,supplier3012@example.com,1.98,46
SUP-3013,Supplier 3013,IN,supplier3013@example.com,4.41,46
SUP-3014,Supplier 3014,US,supplier3014@example.com,3.29,23
SUP-3015,Supplier 3015,US,supplier3015@example.com,1.43,57
SUP-3016,Supplier 3016,MX,supplier3016@example.com,3.2,57
SUP-3017,Supplier 3017,US,supplier3017@example.com,2.23,36
SUP-3018,Supplier 3018,MX,supplier3018@example.com,3.95,10
SUP-3019,Supplier 3019,DE,supplier3019@example.com,1.31,52
SUP-3020,Supplier 3020,CN,supplier3020@example.com,4.67,27
SUP-3021,Supplier 3021,IN,supplier3021@example.com,2.91,18
SUP-3022,Supplier 3022,CN,supplier3022@example.com,3.94,41
SUP-3023,Supplier 3023,DE,supplier3023@example.com,3.82,53
SUP-3024,Supplier 3024,US,supplier3024@example.com,1.71,13
SUP-3025,Supplier 3025,IN,supplier3025@example.com,4.52,23
SUP-3026,Supplier 3026,US,supplier3026@example.com,1.93,51
SUP-3027,Supplier 3027,CN,supplier3027@example.com,1.76,40
SUP-3028,Supplier 3028,US,supplier3028@example.com,3.08,43
SUP-3029,Supplier 3029,MX,supplier3029@example.com,4.94,23
SUP-3030,Supplier 3030,CN,supplier3030@example.com,2.25,40
SUP-3031,Supplier 3031,US,supplier3031@example.com,4.86,50
SUP-3032,Supplier 3032,CN,supplier3032@example.com,2.74,56
SUP-3033,Supplier 3033,US,supplier3033@example.com,4.34,49
SUP-3034,Supplier 3034,US,supplier3034@example.com,3.12,29
SUP-3035,Supplier 3035,CN,supplier3035@example.com,1.82,10
SUP-3036,Supplier 3036,DE,supplier3036@example.com,4.52,54
SUP-3037,Supplier 3037,CN,supplier3037@example.com,1.29,30
SUP-3038,Supplier 3038,IN,supplier3038@example.com,3.73,22
SUP-3039,Supplier 3039,IN,supplier3039@example.com,4.32,58
SUP-3040,Supplier 3040,DE,supplier3040@example.com,4.33,31
SUP-3041,Supplier 3041,US,supplier3041@example.com,3.62,42
SUP-3042,Supplier 3042,CN,supplier3042@example.com,2.0,23
SUP-3043,Supplier 3043,US,supplier3043@example.com,3.13,4
SUP-3044,Supplier 3044,US,supplier3044@example.com,3.52,40
SUP-3045,Supplier 3045,IN,supplier3045@example.com,4.56,2
SUP-3046,Supplier 3046,CN,supplier3046@example.com,1.64,14
SUP-3047,Supplier 3047,MX,supplier3047@example.com,2.86,40
SUP-3048,Supplier 3048,IN,supplier3048@example.com,2.33,55
SUP-3049,Supplier 3049,US,supplier3049@example.com,2.71,26
SUP-3050,Supplier 3050,US,supplier3050@example.com,1.73,22
SUP-3051,Supplier 3051,MX,supplier3051@example.com,1.87,46
SUP-3052,Supplier 3052,US,supplier3052@example.com,4.08,40
SUP-3053,Supplier 3053,DE,supplier3053@example.com,2.91,18
SUP-3054,Supplier 3054,MX,supplier3054@example.com,3.06,8
SUP-3055,Supplier 3055,US,supplier3055@example.com,4.59,42
SUP-3056,Supplier 3056,IN,supplier3056@example.com,1.96,36
SUP-3057,Supplier 3057,IN,supplier3057@example.com,2.32,11
SUP-3058,Supplier 3058,DE,supplier3058@example.com,2.23,46
SUP-3059,Supplier 3059,MX,supplier3059@example.com,3.64,55
SUP-3060,Supplier 3060,MX,supplier3060@example.com,3.25,16
SUP-3061,Supplier 3061,US,supplier3061@example.com,2.89,42
SUP-3062,Supplier 3062,US,supplier3062@example.com,3.67,15
SUP-3063,Supplier 3063,CN,supplier3063@example.com,2.94,40
SUP-3064,Supplier 3064,DE,supplier3064@example.com,4.26,47
SUP-3065,Supplier 3065,MX,supplier3065@example.com,2.64,19
SUP-3066,Supplier 3066,US,supplier3066@example.com,4.56,8
SUP-3067,Supplier 3067,MX,supplier3067@example.com,1.48,17
SUP-3068,Supplier 3068,DE,supplier3068@example.com,1.38,57
SUP-3069,Supplier 3069,IN,supplier3069@example.com,3.62,18
SUP-3070,Supplier 3070,DE,supplier3070@example.com,2.56,2
SUP-3071,Supplier 3071,MX,supplier3071@example.com,2.82,37
SUP-3072,Supplier 3072,US,supplier3072@example.com,3.78,48
SUP-3073,Supplier 3073,MX,supplier3073@example.com,1.86,24
SUP-3074,Supplier 3074,CN,supplier3074@example.com,1.18,17
SUP-3075,Supplier 3075,DE,supplier3075@example.com,2.76,15
SUP-3076,Supplier 3076,CN,supplier3076@example.com,4.58,51
SUP-3077,Supplier 3077,MX,supplier3077@example.com,2.8,24
SUP-3078,Supplier 3078,MX,supplier3078@example.com,3.29,23
SUP-3079,Supplier 3079,CN,supplier3079@example.com,1.83,27
SUP-3080,Supplier 3080,US,supplier3080@example.com,2.86,22
SUP-3081,Supplier 3081,US,supplier3081@example.com,2.92,47
SUP-3082,Supplier 3082,DE,supplier3082@example.com,1.94,13
SUP-3083,Supplier 3083,CN,supplier3083@example.com,1.66,49
SUP-3084,Supplier 3084,DE,supplier3084@example.com,2.4,52
SUP-3085,Supplier 3085,DE,supplier3085@example.com,1.16,12
SUP-3086,Supplier 3086,IN,supplier3086@example.com,1.67,35
SUP-3087,Supplier 3087,DE,supplier3087@example.com,3.93,28
SUP-3088,Supplier 3088,DE,supplier3088@example.com,3.6,10
SUP-3089,Supplier 3089,IN,supplier3089@example.com,2.25,10
SUP-3090,Supplier 3090,DE,supplier3090@example.com,3.2,55
SUP-3091,Supplier 3091,DE,supplier3091@example.com,4.32,45
SUP-3092,Supplier 3092,DE,supplier3092@example.com,4.36,24
SUP-3093,Supplier 3093,CN,supplier3093@example.com,3.62,28
SUP-3094,Supplier 3094,IN,supplier3094@example.com,1.5,39
SUP-3095,Supplier 3095,US,supplier3095@example.com,1.65,37
SUP-3096,Supplier 3096,DE,supplier3096@example.com,2.17,9
SUP-3097,Supplier 3097,CN,supplier3097@example.com,3.68,36
SUP-3098,Supplier 3098,CN,supplier3098@example.com,2.03,35
SUP-3099,Supplier 3099,CN,supplier3099@example.com,2.86,43
SUP-3100,Supplier 3100,IN,supplier3100@example.com,4.3,56
SUP-3101,Supplier 3101,IN,supplier3101@example.com,4.57,49
SUP-3102,Supplier 3102,MX,supplier3102@example.com,4.35,58
SUP-3103,Supplier 3103,DE,supplier3103@example.com,1.47,2
SUP-3104,Supplier 3104,US,supplier3104@example.com,4.64,58
SUP-3105,Supplier 3105,US,supplier3105@example.com,3.74,53
SUP-3106,Supplier 3106,MX,supplier3106@example.com,3.48,41
SUP-3107,Supplier 3107,US,supplier3107@example.com,1.99,38
SUP-3108,Supplier 3108,DE,supplier3108@example.com,4.71,23
SUP-3109,Supplier 3109,US,supplier3109@example.com,1.07,12
SUP-3110,Supplier 3110,DE,supplier3110@example.com,1.33,51
SUP-3111,Supplier 3111,IN,supplier3111@example.com,1.61,21
SUP-3112,Supplier 3112,IN,supplier3112@example.com,3.78,29
SUP-3113,Supplier 3113,DE,supplier3113@example.com,3.49,36
SUP-3114,Supplier 3114,DE,supplier3114@example.com,4.78,43
SUP-3115,Supplier 3115,IN,supplier3115@example.com,2.4,37
SUP-3116,Supplier 3116,DE,supplier3116@example.com,2.39,52
SUP-3117,Supplier 3117,MX,supplier3117@example.com,3.68,27
SUP-3118,Supplier 3118,IN,supplier3118@example.com,1.7,6
SUP-3119,Supplier 3119,US,supplier3119@example.com,2.86,20
SUP-3120,Supplier 3120,IN,supplier3120@example.com,1.06,54
SUP-3121,Supplier 3121,US,supplier3121@example.com,3.37,48
SUP-3122,Supplier 3122,US,supplier3122@example.com,4.14,43
SUP-3123,Supplier 3123,MX,supplier3123@example.com,1.82,56
SUP-3124,Supplier 3124,IN,supplier3124@example.com,2.23,41
SUP-3125,Supplier 3125,IN,supplier3125@example.com,1.53,22
SUP-3126,Supplier 3126,MX,supplier3126@example.com,3.46,23
SUP-3127,Supplier 3127,IN,supplier3127@example.com,3.26,34
SUP-3128,Supplier 3128,US,supplier3128@example.com,4.31,4
SUP-3129,Supplier 3129,DE,supplier3129@example.com,4.88,32
SUP-3130,Supplier 3130,MX,supplier3130@example.com,4.93,16
SUP-3131,Supplier 3131,MX,supplier3131@example.com,1.43,4
SUP-3132,Supplier 3132,DE,supplier3132@example.com,3.21,28
SUP-3133,Supplier 3133,US,supplier3133@example.com,4.16,28
SUP-3134,Supplier 3134,DE,supplier3134@example.com,3.64,41
SUP-3135,Supplier 3135,IN,supplier3135@example.com,4.59,22
SUP-3136,Supplier 3136,DE,supplier3136@example.com,2.77,8
SUP-3137,Supplier 3137,MX,supplier3137@example.com,2.71,26
SUP-3138,Supplier 3138,CN,supplier3138@example.com,1.1,39
SUP-3139,Supplier 3139,IN,supplier3139@example.com,1.06,30
SUP-3140,Supplier 3140,DE,supplier3140@example.com,3.77,50
SUP-3141,Supplier 3141,DE,supplier3141@example.com,2.89,53
SUP-3142,Supplier 3142,US,supplier3142@example.com,3.64,9
SUP-3143,Supplier 3143,IN,supplier3143@example.com,1.95,26
SUP-3144,Supplier 3144,US,supplier3144@example.com,4.45,42
SUP-3145,Supplier 3145,MX,supplier3145@example.com,4.61,59
SUP-3146,Supplier 3146,MX,supplier3146@example.com,3.65,54
SUP-3147,Supplier 3147,US,supplier3147@example.com,2.11,11
SUP-3148,Supplier 3148,IN,supplier3148@example.com,1.86,57
SUP-3149,Supplier 3149,US,supplier3149@example.com,3.5,25
SUP-3150,Supplier 3150,US,supplier3150@example.com,4.76,34
SUP-3151,Supplier 3151,IN,supplier3151@example.com,3.31,27
SUP-3152,Supplier 3152,MX,supplier3152@example.com,4.36,51
SUP-3153,Supplier 3153,CN,supplier3153@example.com,3.26,10
SUP-3154,Supplier 3154,US,supplier3154@example.com,3.7,15
SUP-3155,Supplier 3155,US,supplier3155@example.com,3.27,50
SUP-3156,Supplier 3156,DE,supplier3156@example.com,3.3,5
SUP-3157,Supplier 3157,IN,supplier3157@example.com,3.96,12
SUP-3158,Supplier 3158,DE,supplier3158@example.com,2.58,8
SUP-3159,Supplier 3159,MX,supplier3159@example.com,4.62,6
SUP-3160,Supplier 3160,DE,supplier3160@example.com,4.45,24
SUP-3161,Supplier 3161,IN,supplier3161@example.com,3.9,1
SUP-3162,Supplier 3162,US,supplier3162@example.com,3.97,25
SUP-3163,Supplier 3163,US,supplier3163@example.com,2.65,45
SUP-3164,Supplier 3164,CN,supplier3164@example.com,4.33,47
SUP-3165,Supplier 3165,MX,supplier3165@example.com,4.73,11
SUP-3166,Supplier 3166,US,supplier3166@example.com,4.18,23
SUP-3167,Supplier 3167,DE,supplier3167@example.com,1.53,36
SUP-3168,Supplier 3168,CN,supplier3168@example.com,4.15,40
SUP-3169,Supplier 3169,CN,supplier3169@example.com,2.86,7
SUP-3170,Supplier 3170,MX,supplier3170@example.com,3.43,27
SUP-3171,Supplier 3171,CN,supplier3171@example.com,4.96,45
SUP-3172,Supplier 3172,IN,supplier3172@example.com,2.44,21
SUP-3173,Supplier 3173,DE,supplier3173@example.com,2.39,5
SUP-3174,Supplier 3174,CN,supplier3174@example.com,2.05,33
SUP-3175,Supplier 3175,US,supplier3175@example.com,1.51,57
SUP-3176,Supplier 3176,DE,supplier3176@example.com,1.67,16
SUP-3177,Supplier 3177,MX,supplier3177@example.com,3.06,11
SUP-3178,Supplier 3178,CN,supplier3178@example.com,4.64,54
SUP-3179,Supplier 3179,DE,supplier3179@example.com,4.24,32
SUP-3180,Supplier 3180,US,supplier3180@example.com,1.73,50
SUP-3181,Supplier 3181,CN,supplier3181@example.com,3.25,24
SUP-3182,Supplier 3182,MX,supplier3182@example.com,4.39,9
SUP-3183,Supplier 3183,MX,supplier3183@example.com,3.16,36
SUP-3184,Supplier 3184,MX,supplier3184@example.com,4.65,7
SUP-3185,Supplier 3185,CN,supplier3185@example.com,4.63,28
SUP-3186,Supplier 3186,CN,supplier3186@example.com,2.39,23
SUP-3187,Supplier 3187,CN,supplier3187@example.com,4.5,39
SUP-3188,Supplier 3188,US,supplier3188@example.com,3.34,13
SUP-3189,Supplier 3189,MX,supplier3189@example.com,2.92,51
SUP-3190,Supplier 3190,DE,supplier3190@example.com,4.1,7
SUP-3191,Supplier 3191,DE,supplier3191@example.com,4.16,21
SUP-3192,Supplier 3192,CN,supplier3192@example.com,3.7,39
SUP-3193,Supplier 3193,MX,supplier3193@example.com,4.24,13
SUP-3194,Supplier 3194,MX,supplier3194@example.com,4.81,36
SUP-3195,Supplier 3195,CN,supplier3195@example.com,4.49,12
SUP-3196,Supplier 3196,US,supplier3196@example.com,1.3,8
SUP-3197,Supplier 3197,DE,supplier3197@example.com,4.4,48
SUP-3198,Supplier 3198,DE,supplier3198@example.com,4.13,43
SUP-3199,Supplier 3199,IN,supplier3199@example.com,4.71,36
SUP-3200,Supplier 3200,CN,supplier3200@example.com,3.96,53
SUP-3201,Supplier 3201,DE,supplier3201@example.com,4.51,47
SUP-3202,Supplier 3202,DE,supplier3202@example.com,1.04,58
SUP-3203,Supplier 3203,US,supplier3203@example.com,4.91,44
SUP-3204,Supplier 3204,CN,supplier3204@example.com,1.76,23
SUP-3205,Supplier 3205,CN,supplier3205@example.com,4.46,34
SUP-3206,Supplier 3206,DE,supplier3206@example.com,4.72,55
SUP-3207,Supplier 3207,DE,supplier3207@example.com,1.01,23
SUP-3208,Supplier 3208,MX,supplier3208@example.com,4.65,38
SUP-3209,Supplier 3209,IN,supplier3209@example.com,4.32,29
SUP-3210,Supplier 3210,DE,supplier3210@example.com,4.69,50
SUP-3211,Supplier 3211,CN,supplier3211@example.com,1.71,24
SUP-3212,Supplier 3212,MX,supplier3212@example.com,4.11,22
SUP-3213,Supplier 3213,US,supplier3213@example.com,2.95,12
SUP-3214,Supplier 3214,CN,supplier3214@example.com,2.03,16
SUP-3215,Supplier 3215,MX,supplier3215@example.com,4.02,1
SUP-3216,Supplier 3216,CN,supplier3216@example.com,2.89,51
SUP-3217,Supplier 3217,CN,supplier3217@example.com,4.6,30
SUP-3218,Supplier 3218,CN,supplier3218@example.com,3.84,36
SUP-3219,Supplier 3219,DE,supplier3219@example.com,1.56,42
SUP-3220,Supplier 3220,DE,supplier3220@example.com,2.0,42
SUP-3221,Supplier 3221,IN,supplier3221@example.com,2.06,24
SUP-3222,Supplier 3222,US,supplier3222@example.com,2.38,39
SUP-3223,Supplier 3223,US,supplier3223@example.com,3.67,38
SUP-3224,Supplier 3224,DE,supplier3224@example.com,4.58,32
SUP-3225,Supplier 3225,CN,supplier3225@example.com,3.37,58
SUP-3226,Supplier 3226,CN,supplier3226@example.com,4.01,54
SUP-3227,Supplier 3227,MX,supplier3227@example.com,2.27,32
SUP-3228,Supplier 3228,MX,supplier3228@example.com,3.09,12
SUP-3229,Supplier 3229,MX,supplier3229@example.com,3.02,10
SUP-3230,Supplier 3230,US,supplier3230@example.com,3.8,57
SUP-3231,Supplier 3231,US,supplier3231@example.com,3.07,12
SUP-3232,Supplier 3232,MX,supplier3232@example.com,2.34,13
SUP-3233,Supplier 3233,MX,supplier3233@example.com,1.98,15
SUP-3234,Supplier 3234,MX,supplier3234@example.com,2.02,30
SUP-3235,Supplier 3235,US,supplier3235@example.com,4.92,53
SUP-3236,Supplier 3236,DE,supplier3236@example.com,2.43,13
SUP-3237,Supplier 3237,CN,supplier3237@example.com,4.23,51
SUP-3238,Supplier 3238,DE,supplier3238@example.com,1.29,48
SUP-3239,Supplier 3239,US,supplier3239@example.com,1.36,43
SUP-3240,Supplier 3240,US,supplier3240@example.com,3.74,1
SUP-3241,Supplier 3241,MX,supplier3241@example.com,2.83,18
SUP-3242,Supplier 3242,DE,supplier3242@example.com,4.52,39
SUP-3243,Supplier 3243,US,supplier3243@example.com,4.45,12
SUP-3244,Supplier 3244,IN,supplier3244@example.com,4.02,50
SUP-3245,Supplier 3245,DE,supplier3245@example.com,4.26,44
SUP-3246,Supplier 3246,DE,supplier3246@example.com,4.48,9
SUP-3247,Supplier 3247,US,supplier3247@example.com,4.13,49
SUP-3248,Supplier 3248,CN,supplier3248@example.com,3.11,4
SUP-3249,Supplier 3249,US,supplier3249@example.com,2.06,56
SUP-3250,Supplier 3250,DE,supplier3250@example.com,4.15,27
SUP-3251,Supplier 3251,IN,supplier3251@example.com,2.27,28
SUP-3252,Supplier 3252,DE,supplier3252@example.com,1.98,24
SUP-3253,Supplier 3253,US,supplier3253@example.com,1.69,4
SUP-3254,Supplier 3254,MX,supplier3254@example.com,3.51,28
SUP-3255,Supplier 3255,CN,supplier3255@example.com,1.97,52
SUP-3256,Supplier 3256,DE,supplier3256@example.com,2.5,20
SUP-3257,Supplier 3257,IN,supplier3257@example.com,3.84,29
SUP-3258,Supplier 3258,IN,supplier3258@example.com,4.18,33
SUP-3259,Supplier 3259,IN,supplier3259@example.com,2.26,30
SUP-3260,Supplier 3260,CN,supplier3260@example.com,4.37,3
SUP-3261,Supplier 3261,DE,supplier3261@example.com,1.23,19
SUP-3262,Supplier 3262,MX,supplier3262@example.com,4.94,21
SUP-3263,Supplier 3263,US,supplier3263@example.com,2.67,40
SUP-3264,Supplier 3264,DE,supplier3264@example.com,2.3,21
SUP-3265,Supplier 3265,DE,supplier3265@example.com,4.69,20
SUP-3266,Supplier 3266,MX,supplier3266@example.com,1.53,55
SUP-3267,Supplier 3267,CN,supplier3267@example.com,2.43,33
SUP-3268,Supplier 3268,US,supplier3268@example.com,2.44,38
SUP-3269,Supplier 3269,US,supplier3269@example.com,2.7,9
SUP-3270,Supplier 3270,US,supplier3270@example.com,4.39,50
SUP-3271,Supplier 3271,DE,supplier3271@example.com,4.4,31
SUP-3272,Supplier 3272,MX,supplier3272@example.com,3.37,32
SUP-3273,Supplier 3273,MX,supplier3273@example.com,4.97,41
SUP-3274,Supplier 3274,CN,supplier3274@example.com,4.38,23
SUP-3275,Supplier 3275,MX,supplier3275@example.com,3.72,23
SUP-3276,Supplier 3276,MX,supplier3276@example.com,1.8,52
SUP-3277,Supplier 3277,US,supplier3277@example.com,3.2,42
SUP-3278,Supplier 3278,CN,supplier3278@example.com,1.86,16
SUP-3279,Supplier 3279,MX,supplier3279@example.com,2.21,21
SUP-3280,Supplier 3280,MX,supplier3280@example.com,3.74,12
SUP-3281,Supplier 3281,MX,supplier3281@example.com,1.74,6
SUP-3282,Supplier 3282,MX,supplier3282@example.com,1.36,14
SUP-3283,Supplier 3283,US,supplier3283@example.com,3.13,22
SUP-3284,Supplier 3284,DE,supplier3284@example.com,1.0,31
SUP-3285,Supplier 3285,CN,supplier3285@example.com,3.44,40
SUP-3286,Supplier 3286,DE,supplier3286@example.com,4.61,47
SUP-3287,Supplier 3287,US,supplier3287@example.com,1.76,42
SUP-3288,Supplier 3288,DE,supplier3288@example.com,2.53,28
SUP-3289,Supplier 3289,MX,supplier3289@example.com,4.67,5
SUP-3290,Supplier 3290,CN,supplier3290@example.com,3.82,26
SUP-3291,Supplier 3291,MX,supplier3291@example.com,1.54,52
SUP-3292,Supplier 3292,CN,supplier3292@example.com,2.53,27
SUP-3293,Supplier 3293,DE,supplier3293@example.com,4.02,29
SUP-3294,Supplier 3294,MX,supplier3294@example.com,3.66,16
SUP-3295,Supplier 3295,US,supplier3295@example.com,1.62,56
SUP-3296,Supplier 3296,MX,supplier3296@example.com,1.25,26
SUP-3297,Supplier 3297,IN,supplier3297@example.com,3.73,8
SUP-3298,Supplier 3298,US,supplier3298@example.com,3.44,11
SUP-3299,Supplier 3299,CN,supplier3299@example.com,1.24,3
SUP-3300,Supplier 3300,IN,supplier3300@example.com,4.9,2
SUP-3301,Supplier 3301,MX,supplier3301@example.com,2.01,1
SUP-3302,Supplier 3302,MX,supplier3302@example.com,2.54,1
SUP-3303,Supplier 3303,MX,supplier3303@example.com,1.71,20
SUP-3304,Supplier 3304,MX,supplier3304@example.com,4.31,42
SUP-3305,Supplier 3305,IN,supplier3305@example.com,4.85,31
SUP-3306,Supplier 3306,US,supplier3306@example.com,1.85,50
SUP-3307,Supplier 3307,IN,supplier3307@example.com,2.13,16
SUP-3308,Supplier 3308,US,supplier3308@example.com,3.83,51
SUP-3309,Supplier 3309,DE,supplier3309@example.com,3.11,48
SUP-3310,Supplier 3310,DE,supplier3310@example.com,1.42,3
SUP-3311,Supplier 3311,US,supplier3311@example.com,4.71,39
SUP-3312,Supplier 3312,US,supplier3312@example.com,3.44,6
SUP-3313,Supplier 3313,US,supplier3313@example.com,2.21,43
SUP-3314,Supplier 3314,DE,supplier3314@example.com,2.96,37
SUP-3315,Supplier 3315,US,supplier3315@example.com,3.0,41
SUP-3316,Supplier 3316,US,supplier3316@example.com,3.1,36
SUP-3317,Supplier 3317,IN,supplier3317@example.com,2.99,12
SUP-3318,Supplier 3318,CN,supplier3318@example.com,3.25,10
SUP-3319,Supplier 3319,MX,supplier3319@example.com,2.57,35
SUP-3320,Supplier 3320,MX,supplier3320@example.com,1.58,55
SUP-3321,Supplier 3321,IN,supplier3321@example.com,3.66,39
SUP-3322,Supplier 3322,US,supplier3322@example.com,4.17,2
SUP-3323,Supplier 3323,CN,supplier3323@example.com,4.36,57
SUP-3324,Supplier 3324,IN,supplier3324@example.com,1.09,31
SUP-3325,Supplier 3325,CN,supplier3325@example.com,2.62,40
SUP-3326,Supplier 3326,DE,supplier3326@example.com,4.91,45
SUP-3327,Supplier 3327,CN,supplier3327@example.com,1.25,15
SUP-3328,Supplier 3328,IN,supplier3328@example.com,4.14,33
SUP-3329,Supplier 3329,MX,supplier3329@example.com,1.5,2
SUP-3330,Supplier 3330,DE,supplier3330@example.com,4.3,27
SUP-3331,Supplier 3331,CN,supplier3331@example.com,3.69,50
SUP-3332,Supplier 3332,MX,supplier3332@example.com,3.9,24
SUP-3333,Supplier 3333,CN,supplier3333@example.com,4.91,27
