procurement_id,component_id,supplier_id,order_date,expected_delivery_date,quantity_ordered,unit_cost,status
PROC-002517,COMP-00123,SUP-0481,2023-06-13 19:45:51,2025-02-12 21:33:21,167,134.73,ORDERED
PROC-002518,COMP-02550,SUP-0326,2024-10-04 18:34:52,2026-04-17 19:29:20,354,168.51,DELIVERED
PROC-002519,COMP-02624,SUP-0259,2025-03-10 02:05:43,2025-06-23 02:58:10,115,37.56,IN_TRANSIT
PROC-002520,COMP-04868,SUP-0040,2025-10-03 00:11:06,2025-03-23 14:10:27,408,175.87,CANCELLED
PROC-002521,COMP-04507,SUP-0026,2025-02-15 13:58:46,2026-04-11 10:14:55,80,105.73,ORDERED
PROC-002522,COMP-00809,SUP-0242,2024-08-27 12:15:50,2026-07-03 20:38:47,314,29.67,DELIVERED
PROC-002523,COMP-04391,SUP-0378,2024-02-01 09:32:32,2025-06-09 17:17:42,286,128.93,CANCELLED
PROC-002524,COMP-00777,SUP-0029,2024-01-19 17:48:06,2025-08-24 04:44:46,408,104.49,IN_TRANSIT
PROC-002525,COMP-03014,SUP-0208,2025-01-07 01:53:58,2025-05-03 13:17:53,323,6.61,DELIVERED
PROC-002526,COMP-00495,SUP-0068,2024-01-04 16:51:09,2025-05-10 13:02:00,29,80.45,CANCELLED
PROC-002527,COMP-02416,SUP-0231,2025-05-26 17:17:22,2026-09-29 06:06:40,42,157.17,DELIVERED
PROC-002528,COMP-04854,SUP-0338,2023-04-23 22:16:27,2025-02-13 18:48:27,460,111.53,IN_TRANSIT
PROC-002529,COMP-03898,SUP-0371,2025-03-07 12:01:40,2025-10-12 23:11:50,119,57.13,CANCELLED
PROC-002530,COMP-04362,SUP-0168,2024-03-23 02:26:52,2025-01-19 23:32:30,62,185.8,ORDERED
PROC-002531,COMP-00780,SUP-0373,2025-08-25 23:29:48,2026-03-30 13:24:32,155,48.32,ORDERED
PROC-002532,COMP-02010,SUP-0358,2024-03-19 18:56:57,2026-09-29 14:15:03,285,51.29,DELIVERED
PROC-002533,COMP-02194,SUP-0441,2024-05-12 13:17:50,2026-11-26 13:25:35,450,71.57,ORDERED
PROC-002534,COMP-03167,SUP-0490,2024-11-07 08:08:53,2026-09-16 06:47:47,441,179.01,IN_TRANSIT
PROC-002535,COMP-00587,SUP-0096,2025-05-19 21:56:46,2025-08-07 06:23:23,189,102.02,IN_TRANSIT
PROC-002536,COMP-04456,SUP-0143,2025-06-09 23:48:18,2026-09-02 00:38:18,285,136.75,CANCELLED
PROC-002537,COMP-02752,SUP-0427,2025-11-18 11:29:26,2026-11-06 15:39:17,104,195.28,CANCELLED
PROC-002538,COMP-03957,SUP-0404,2025-06-14 05:41:39,2025-11-30 05:44:05,57,156.88,CANCELLED
PROC-002539,COMP-01172,SUP-0130,2025-03-30 14:18:11,2025-02-13 13:55:51,457,35.35,DELIVERED
PROC-002540,COMP-02327,SUP-0377,2025-03-31 14:07:24,2025-02-26 16:39:08,311,157.88,DELIVERED
PROC-002541,COMP-04283,SUP-0463,2025-04-20 05:29:30,2026-05-28 02:29:00,372,149.92,IN_TRANSIT
PROC-002542,COMP-03585,SUP-0485,2024-03-23 08:58:48,2025-12-26 20:27:32,172,47.29,IN_TRANSIT
PROC-002543,COMP-01423,SUP-0016,2024-12-02 20:22:18,2026-10-15 11:05:55,384,65.74,DELIVERED
PROC-002544,COMP-01797,SUP-0405,2025-10-05 18:56:44,2025-11-14 19:35:11,156,142.32,CANCELLED
PROC-002545,COMP-04579,SUP-0001,2025-08-14 18:10:46,2025-04-12 12:00:11,165,48.44,DELIVERED
PROC-002546,COMP-02573,SUP-0250,2025-09-25 02:23:53,2025-12-21 09:15:42,407,42.43,CANCELLED
PROC-002547,COMP-03780,SUP-0351,2025-08-19 02:41:43,2026-08-13 00:37:48,333,140.99,IN_TRANSIT
PROC-002548,COMP-04901,SUP-0291,2024-06-01 19:05:55,2026-01-19 14:42:40,69,176.24,CANCELLED
PROC-002549,COMP-02296,SUP-0251,2024-02-18 22:25:23,2025-10-25 02:15:17,480,15.93,DELIVERED
PROC-002550,COMP-01382,SUP-0454,2024-01-22 11:12:00,2025-10-17 23:54:20,476,89.74,ORDERED
PROC-002551,COMP-00227,SUP-0365,2025-07-19 09:19:28,2026-06-29 06:08:19,58,121.83,IN_TRANSIT
PROC-002552,COMP-00745,SUP-0292,2023-08-27 09:55:46,2025-12-18 14:47:26,207,135.58,IN_TRANSIT
PROC-002553,COMP-03336,SUP-0320,2023-07-11 08:26:44,2025-01-19 01:58:21,472,199.24,DELIVERED
PROC-002554,COMP-01983,SUP-0488,2025-02-21 08:57:28,2026-06-05 16:46:52,416,136.86,DELIVERED
PROC-002555,COMP-00958,SUP-0400,2025-09-22 06:20:21,2025-05-23 09:42:59,85,124.41,IN_TRANSIT
PROC-002556,COMP-02948,SUP-0438,2024-10-22 14:25:17,2025-08-07 01:19:45,325,197.96,DELIVERED
PROC-002557,COMP-04804,SUP-0053,2023-02-07 11:45:20,2025-06-26 10:27:46,101,13.07,CANCELLED
PROC-002558,COMP-04718,SUP-0081,2024-01-29 03:13:29,2025-01-12 21:10:26,292,15.81,CANCELLED
PROC-002559,COMP-00814,SUP-0040,2023-10-28 19:41:25,2025-01-25 04:31:08,251,112.58,CANCELLED
PROC-002560,COMP-00316,SUP-0192,2023-08-27 16:43:53,2025-05-01 23:42:01,220,72.37,ORDERED
PROC-002561,COMP-00299,SUP-0103,2024-04-27 08:35:06,2026-04-30 06:35:34,160,20.24,DELIVERED
PROC-002562,COMP-03369,SUP-0147,2024-05-29 00:50:48,2025-04-25 13:00:06,187,61.98,CANCELLED
PROC-002563,COMP-02932,SUP-0082,2025-10-27 17:24:25,2025-05-27 05:33:17,384,135.2,IN_TRANSIT
PROC-002564,COMP-01807,SUP-0424,2025-04-08 11:09:58,2025-04-30 14:11:19,444,176.24,CANCELLED
PROC-002565,COMP-04405,SUP-0046,2023-09-21 19:52:01,2026-09-19 22:03:12,87,19.77,CANCELLED
PROC-002566,COMP-00731,SUP-0171,2025-11-18 21:45:58,2025-03-25 15:31:27,464,108.49,DELIVERED
PROC-002567,COMP-03240,SUP-0040,2024-09-06 06:56:54,2025-08-29 11:34:34,498,59.93,IN_TRANSIT
PROC-002568,COMP-03786,SUP-0301,2025-02-23 11:34:55,2025-09-08 16:42:13,330,133.8,ORDERED
PROC-002569,COMP-03030,SUP-0319,2024-02-04 07:52:50,2025-05-31 02:01:28,349,110.34,IN_TRANSIT
PROC-002570,COMP-01313,SUP-0403,2025-04-04 21:34:53,2025-06-04 20:13:24,155,185.42,CANCELLED
PROC-002571,COMP-04477,SUP-0217,2023-01-03 15:33:53,2026-01-26 22:26:26,355,8.5,ORDERED
PROC-002572,COMP-04049,SUP-0095,2024-05-22 17:33:52,2026-07-28 21:12:33,490,94.54,ORDERED
PROC-002573,COMP-03920,SUP-0334,2024-03-12 09:59:41,2025-10-07 07:06:21,493,39.36,ORDERED
PROC-002574,COMP-03867,SUP-0146,2025-10-24 20:47:40,2025-10-05 13:42:07,280,107.82,ORDERED
PROC-002575,COMP-04187,SUP-0152,2024-01-12 09:05:27,2025-01-10 20:26:45,343,170.86,ORDERED
PROC-002576,COMP-02341,SUP-0207,2024-07-05 14:43:35,2026-04-30 02:19:48,323,182.35,DELIVERED
PROC-002577,COMP-02903,SUP-0073,2023-05-14 14:35:57,2025-08-28 00:41:49,164,80.25,CANCELLED
PROC-002578,COMP-00780,SUP-0201,2024-05-27 00:42:22,2026-04-22 22:36:29,493,162.54,ORDERED
PROC-002579,COMP-00128,SUP-0437,2023-03-28 10:30:30,2026-04-20 02:11:10,398,56.82,CANCELLED
PROC-002580,COMP-00498,SUP-0476,2023-07-06 21:58:01,2025-07-13 09:22:43,68,2.25,DELIVERED
PROC-002581,COMP-03744,SUP-0073,2023-06-26 11:17:18,2025-09-09 20:41:30,428,171.19,DELIVERED
PROC-002582,COMP-02397,SUP-0256,2023-11-08 18:02:50,2025-12-08 00:53:52,432,24.76,DELIVERED
PROC-002583,COMP-03671,SUP-0488,2023-09-13 19:07:10,2026-08-20 03:43:11,362,4.5,IN_TRANSIT
PROC-002584,COMP-00800,SUP-0247,2025-01-02 19:58:45,2025-04-08 15:59:02,375,71.41,IN_TRANSIT
PROC-002585,COMP-03172,SUP-0427,2025-09-09 00:56:28,2026-05-26 11:13:11,288,76.5,ORDERED
PROC-002586,COMP-02205,SUP-0322,2025-07-11 19:20:35,2026-01-07 02:57:55,212,16.37,DELIVERED
PROC-002587,COMP-03622,SUP-0346,2023-08-19 10:06:58,2025-12-20 16:40:45,120,163.02,IN_TRANSIT
PROC-002588,COMP-00109,SUP-0140,2025-04-12 05:51:19,2025-11-08 01:39:58,401,81.71,DELIVERED
PROC-002589,COMP-01569,SUP-0285,2023-10-09 05:12:29,2025-06-17 13:30:53,477,98.49,IN_TRANSIT
PROC-002590,COMP-02332,SUP-0144,2024-07-09 16:16:56,2025-07-16 03:27:20,185,53.66,DELIVERED
PROC-002591,COMP-00527,SUP-0127,2023-05-07 21:05:43,2026-01-07 15:47:28,423,102.79,IN_TRANSIT
PROC-002592,COMP-02339,SUP-0457,2023-10-02 18:32:37,2025-03-16 13:20:18,416,153.58,CANCELLED
PROC-002593,COMP-01036,SUP-0179,2024-07-02 15:27:13,2026-08-17 16:30:30,452,181.33,ORDERED
PROC-002594,COMP-02525,SUP-0001,2023-05-14 20:47:24,2025-11-07 02:52:03,216,194.14,ORDERED
PROC-002595,COMP-03751,SUP-0386,2025-01-28 20:23:55,2026-03-19 12:57:53,492,85.92,CANCELLED
PROC-002596,COMP-04699,SUP-0379,2023-09-30 12:05:18,2025-11-30 11:44:45,490,198.02,ORDERED
PROC-002597,COMP-04624,SUP-0310,2025-04-03 02:05:25,2026-07-17 08:13:04,130,59.7,DELIVERED
PROC-002598,COMP-01780,SUP-0060,2023-11-07 16:01:20,2026-07-03 04:20:23,78,2.39,ORDERED
PROC-002599,COMP-04955,SUP-0090,2024-01-07 22:29:43,2026-09-29 15:59:17,488,153.76,ORDERED
PROC-002600,COMP-02920,SUP-0400,2024-07-03 01:31:54,2026-07-26 01:24:17,170,36.51,IN_TRANSIT
PROC-002601,COMP-03400,SUP-0218,2025-02-09 16:35:11,2025-01-29 21:20:01,38,11.44,IN_TRANSIT
PROC-002602,COMP-00994,SUP-0484,2025-04-13 21:54:32,2026-06-26 04:19:32,55,184.88,CANCELLED
PROC-002603,COMP-04724,SUP-0473,2024-02-20 21:15:43,2026-10-29 20:12:42,439,158.57,IN_TRANSIT
PROC-002604,COMP-03261,SUP-0053,2023-10-12 20:24:29,2025-06-17 14:25:09,290,21.43,CANCELLED
PROC-002605,COMP-03900,SUP-0322,2024-04-03 17:23:35,2025-02-15 00:35:32,46,155.61,ORDERED
PROC-002606,COMP-04000,SUP-0033,2025-04-09 23:17:02,2025-08-31 01:44:03,171,168.96,IN_TRANSIT
PROC-002607,COMP-02697,SUP-0344,2024-12-25 16:08:40,2025-05-16 12:39:26,130,181.16,IN_TRANSIT
PROC-002608,COMP-02893,SUP-0045,2023-06-08 21:01:26,2025-11-27 07:57:36,164,109.2,ORDERED
PROC-002609,COMP-02064,SUP-0008,2024-06-29 13:05:58,2026-09-12 23:16:19,70,140.98,IN_TRANSIT
PROC-002610,COMP-04803,SUP-0282,2025-10-15 08:03:49,2025-01-04 12:14:49,292,152.69,DELIVERED
PROC-002611,COMP-02716,SUP-0497,2023-06-04 05:42:35,2026-01-04 05:54:19,406,138.04,IN_TRANSIT
PROC-002612,COMP-04456,SUP-0482,2024-10-27 06:11:51,2026-08-08 02:31:31,69,129.72,DELIVERED
PROC-002613,COMP-01668,SUP-0453,2023-07-04 20:01:35,2026-07-24 11:06:22,422,109.96,CANCELLED
PROC-002614,COMP-01816,SUP-0222,2025-02-05 07:14:27,2025-06-01 02:48:12,105,96.36,IN_TRANSIT
PROC-002615,COMP-04690,SUP-0267,2023-04-28 18:33:10,2025-10-11 13:39:01,54,199.23,IN_TRANSIT
PROC-002616,COMP-00150,SUP-0015,2024-04-11 03:36:28,2026-04-19 13:29:37,406,68.17,DELIVERED
PROC-002617,COMP-00791,SUP-0395,2025-05-07 11:39:18,2025-07-13 10:52:17,368,18.57,ORDERED
PROC-002618,COMP-02190,SUP-0342,2023-12-08 10:40:39,2026-03-02 09:54:41,459,153.24,CANCELLED
PROC-002619,COMP-01812,SUP-0478,2025-05-28 13:48:52,2026-07-21 01:00:48,363,43.55,CANCELLED
PROC-002620,COMP-01903,SUP-0214,2025-01-01 16:44:27,2026-08-23 11:10:13,248,107.01,DELIVERED
PROC-002621,COMP-00780,SUP-0235,2023-03-06 01:12:30,2025-07-14 10:43:54,415,20.06,ORDERED
PROC-002622,COMP-04361,SUP-0303,2024-05-01 05:55:02,2025-04-04 14:48:08,309,124.24,IN_TRANSIT
PROC-002623,COMP-03806,SUP-0111,2023-10-02 16:37:18,2025-12-05 00:09:13,373,188.86,ORDERED
PROC-002624,COMP-02754,SUP-0389,2023-11-28 13:26:04,2025-06-20 20:03:41,106,144.82,ORDERED
PROC-002625,COMP-01644,SUP-0092,2025-04-18 08:07:03,2026-03-27 13:03:38,349,43.69,DELIVERED
PROC-002626,COMP-02705,SUP-0271,2023-01-19 20:08:56,2026-09-14 02:08:33,315,194.26,ORDERED
PROC-002627,COMP-03870,SUP-0302,2024-05-09 20:16:42,2026-05-05 00:46:08,97,62.11,ORDERED
PROC-002628,COMP-00076,SUP-0034,2024-09-20 14:11:51,2026-10-04 09:27:02,342,87.89,DELIVERED
PROC-002629,COMP-01355,SUP-0347,2023-11-07 04:39:52,2026-08-07 06:02:01,433,100.13,ORDERED
PROC-002630,COMP-01306,SUP-0103,2024-08-25 11:54:01,2026-06-06 20:02:30,27,198.15,ORDERED
PROC-002631,COMP-03365,SUP-0200,2023-08-27 03:09:11,2025-09-22 23:47:16,72,14.71,CANCELLED
PROC-002632,COMP-03585,SUP-0288,2024-10-15 13:11:15,2025-07-30 13:41:20,378,139.65,DELIVERED
PROC-002633,COMP-04122,SUP-0360,2024-05-19 12:48:17,2026-10-10 05:29:00,496,73.02,DELIVERED
PROC-002634,COMP-01510,SUP-0100,2024-05-20 07:51:44,2025-05-10 20:28:44,185,16.59,DELIVERED
PROC-002635,COMP-02308,SUP-0421,2024-05-05 21:16:04,2025-10-02 14:40:59,134,187.07,ORDERED
PROC-002636,COMP-02132,SUP-0333,2025-05-27 02:46:54,2026-07-10 19:28:30,174,118.38,CANCELLED
PROC-002637,COMP-01553,SUP-0017,2023-07-15 04:30:45,2025-01-28 18:21:24,281,150.95,CANCELLED
PROC-002638,COMP-02460,SUP-0450,2023-12-27 22:12:44,2026-11-25 12:29:19,98,48.84,IN_TRANSIT
PROC-002639,COMP-03674,SUP-0195,2025-07-03 11:23:03,2026-04-05 20:06:10,393,152.55,DELIVERED
PROC-002640,COMP-00129,SUP-0427,2025-02-24 12:55:30,2025-05-11 02:49:00,64,165.87,CANCELLED
PROC-002641,COMP-03487,SUP-0351,2023-06-06 22:01:13,2025-12-31 21:01:53,484,86.74,CANCELLED
PROC-002642,COMP-03597,SUP-0002,2024-01-11 09:25:24,2025-07-20 16:29:22,415,114.82,CANCELLED
PROC-002643,COMP-02049,SUP-0113,2024-11-09 07:53:00,2026-05-09 21:56:41,403,194.4,DELIVERED
PROC-002644,COMP-03892,SUP-0223,2024-06-05 02:49:19,2025-07-13 11:21:28,113,169.5,ORDERED
PROC-002645,COMP-00918,SUP-0148,2025-08-26 19:52:35,2025-03-30 17:40:22,65,89.53,IN_TRANSIT
PROC-002646,COMP-03563,SUP-0285,2023-03-15 09:27:27,2026-08-28 20:42:11,216,133.25,IN_TRANSIT
PROC-002647,COMP-02805,SUP-0115,2024-03-29 01:59:15,2025-01-13 17:43:39,354,157.06,ORDERED
PROC-002648,COMP-03540,SUP-0417,2025-09-08 09:58:57,2025-11-02 18:59:22,401,5.84,DELIVERED
PROC-002649,COMP-04514,SUP-0423,2025-03-27 13:47:30,2026-06-18 12:59:00,290,118.08,CANCELLED
PROC-002650,COMP-03436,SUP-0327,2024-04-01 17:20:02,2025-06-30 15:32:49,483,196.92,ORDERED
PROC-002651,COMP-00447,SUP-0212,2024-04-30 22:39:14,2026-03-24 23:41:18,420,189.49,IN_TRANSIT
PROC-002652,COMP-00785,SUP-0359,2025-03-26 23:17:48,2026-01-06 17:33:24,397,166.66,DELIVERED
PROC-002653,COMP-04055,SUP-0211,2025-01-13 11:37:41,2025-02-01 03:01:46,315,22.14,CANCELLED
PROC-002654,COMP-03779,SUP-0277,2025-04-27 23:11:34,2026-02-19 03:59:07,89,198.81,IN_TRANSIT
PROC-002655,COMP-04480,SUP-0181,2025-06-04 10:19:08,2025-03-18 06:08:21,247,122.3,IN_TRANSIT
PROC-002656,COMP-02806,SUP-0349,2025-07-18 01:18:48,2026-02-05 01:22:07,332,45.36,IN_TRANSIT
PROC-002657,COMP-00016,SUP-0370,2024-07-10 18:17:37,2025-09-06 00:06:41,149,135.18,CANCELLED
PROC-002658,COMP-03988,SUP-0206,2024-05-20 01:53:39,2025-01-12 06:26:37,357,171.45,IN_TRANSIT
PROC-002659,COMP-04072,SUP-0079,2023-08-23 01:29:06,2025-12-02 16:20:38,366,23.35,DELIVERED
PROC-002660,COMP-02119,SUP-0070,2023-08-10 23:54:04,2026-10-19 17:48:20,486,183.37,DELIVERED
PROC-002661,COMP-01057,SUP-0343,2024-06-27 02:51:51,2026-06-06 17:17:09,449,184.12,CANCELLED
PROC-002662,COMP-01016,SUP-0022,2024-08-17 05:28:33,2026-02-16 05:55:11,240,3.68,DELIVERED
PROC-002663,COMP-02709,SUP-0444,2023-05-20 03:00:49,2025-01-14 01:01:55,6,180.16,ORDERED
PROC-002664,COMP-03541,SUP-0257,2025-04-06 23:43:28,2025-04-19 21:20:00,237,189.42,DELIVERED
PROC-002665,COMP-03642,SUP-0348,2023-03-06 13:02:05,2026-09-24 04:44:19,365,8.5,IN_TRANSIT
PROC-002666,COMP-02003,SUP-0083,2025-09-17 01:08:44,2025-02-09 16:05:55,267,59.54,IN_TRANSIT
PROC-002667,COMP-04506,SUP-0018,2025-01-05 09:30:08,2026-02-09 22:48:58,336,75.25,DELIVERED
PROC-002668,COMP-03042,SUP-0431,2025-06-23 12:47:37,2025-03-16 15:31:58,406,70.43,DELIVERED
PROC-002669,COMP-01229,SUP-0401,2024-11-22 03:59:29,2025-10-19 01:55:47,238,152.04,CANCELLED
PROC-002670,COMP-03533,SUP-0420,2023-08-01 05:40:49,2026-07-13 14:07:33,139,72.26,CANCELLED
PROC-002671,COMP-00118,SUP-0304,2024-04-26 00:05:09,2025-03-26 00:32:20,165,191.36,ORDERED
PROC-002672,COMP-04402,SUP-0436,2024-11-07 10:42:47,2025-10-08 22:44:16,282,199.0,DELIVERED
PROC-002673,COMP-01372,SUP-0396,2025-11-06 16:49:17,2026-01-19 18:47:57,185,64.05,ORDERED
PROC-002674,COMP-01673,SUP-0286,2025-03-02 21:06:16,2025-05-30 20:22:46,154,102.25,DELIVERED
PROC-002675,COMP-00213,SUP-0178,2025-05-30 07:08:12,2026-05-07 12:00:27,106,111.98,ORDERED
PROC-002676,COMP-00419,SUP-0179,2025-03-24 04:29:31,2026-07-06 05:49:22,149,116.3,DELIVERED
PROC-002677,COMP-03854,SUP-0461,2024-04-25 00:51:45,2025-04-11 18:26:41,185,75.47,DELIVERED
PROC-002678,COMP-02466,SUP-0233,2023-04-11 04:09:07,2025-09-24 13:32:41,410,34.03,DELIVERED
PROC-002679,COMP-03156,SUP-0294,2024-04-18 20:55:54,2026-09-22 20:02:34,271,11.86,ORDERED
PROC-002680,COMP-01031,SUP-0148,2025-01-31 23:29:37,2025-10-04 11:37:35,359,22.16,IN_TRANSIT
PROC-002681,COMP-04949,SUP-0393,2024-03-22 07:13:47,2025-07-21 05:58:01,191,180.36,CANCELLED
PROC-002682,COMP-01405,SUP-0220,2024-11-14 20:48:27,2026-08-25 07:56:18,163,56.79,CANCELLED
PROC-002683,COMP-03109,SUP-0259,2023-10-16 07:05:45,2026-07-08 14:32:52,395,16.29,ORDERED
PROC-002684,COMP-02149,SUP-0433,2024-09-15 00:50:58,2026-02-13 12:02:11,201,125.08,DELIVERED
PROC-002685,COMP-00073,SUP-0293,2025-06-22 10:08:03,2026-11-10 11:27:37,106,15.99,IN_TRANSIT
PROC-002686,COMP-03252,SUP-0346,2023-02-26 01:58:11,2025-03-19 17:16:54,215,14.94,ORDERED
PROC-002687,COMP-00888,SUP-0289,2025-04-08 21:31:36,2026-11-05 16:09:01,324,124.69,ORDERED
PROC-002688,COMP-02499,SUP-0351,2025-11-09 01:07:50,2026-02-18 16:52:21,478,118.69,CANCELLED
PROC-002689,COMP-01057,SUP-0217,2023-07-18 03:28:40,2025-01-12 20:00:29,220,9.25,CANCELLED
PROC-002690,COMP-02118,SUP-0001,2025-09-21 13:11:30,2026-04-03 21:14:01,345,92.64,IN_TRANSIT
PROC-002691,COMP-01221,SUP-0131,2023-10-09 08:47:18,2025-06-12 10:07:11,470,87.72,DELIVERED
PROC-002692,COMP-00954,SUP-0183,2023-03-10 22:34:58,2026-10-12 06:45:32,217,109.79,IN_TRANSIT
PROC-002693,COMP-02136,SUP-0214,2023-06-14 02:40:10,2025-12-28 12:28:44,474,147.83,CANCELLED
PROC-002694,COMP-03317,SUP-0225,2023-10-21 06:37:22,2026-06-08 03:15:14,434,57.28,DELIVERED
PROC-002695,COMP-03378,SUP-0096,2024-11-17 03:04:00,2025-10-29 00:09:19,29,87.12,IN_TRANSIT
PROC-002696,COMP-02885,SUP-0448,2023-03-31 16:32:35,2026-04-14 02:35:59,238,158.76,ORDERED
PROC-002697,COMP-00808,SUP-0370,2023-09-09 11:36:54,2026-05-13 22:21:29,64,184.59,ORDERED
PROC-002698,COMP-04476,SUP-0096,2025-09-21 15:51:34,2025-12-31 05:04:02,425,178.37,ORDERED
PROC-002699,COMP-04494,SUP-0499,2025-07-16 23:04:30,2026-08-27 18:26:00,96,96.05,DELIVERED
PROC-002700,COMP-01189,SUP-0313,2025-01-13 19:00:17,2025-11-08 02:43:34,154,104.65,DELIVERED
PROC-002701,COMP-01140,SUP-0469,2024-12-01 05:21:35,2025-12-12 16:21:58,28,106.29,CANCELLED
PROC-002702,COMP-01375,SUP-0074,2025-04-20 06:29:52,2026-02-02 20:51:53,340,173.87,IN_TRANSIT
PROC-002703,COMP-01425,SUP-0397,2025-08-30 13:03:13,2025-10-20 12:11:38,176,168.15,DELIVERED
PROC-002704,COMP-03479,SUP-0440,2024-05-18 11:31:11,2025-10-09 16:00:11,251,62.99,DELIVERED
PROC-002705,COMP-00578,SUP-0155,2024-11-05 10:04:36,2025-02-18 23:09:58,194,33.41,IN_TRANSIT
PROC-002706,COMP-02913,SUP-0387,2023-06-27 08:21:00,2026-02-14 02:10:47,279,76.42,CANCELLED
PROC-002707,COMP-03726,SUP-0372,2023-04-05 18:48:44,2025-09-30 14:57:09,39,58.39,DELIVERED
PROC-002708,COMP-03464,SUP-0311,2023-09-28 12:49:53,2026-08-04 17:48:13,69,190.21,IN_TRANSIT
PROC-002709,COMP-04819,SUP-0255,2024-10-25 09:12:06,2025-03-05 23:57:09,277,53.92,DELIVERED
PROC-002710,COMP-03313,SUP-0257,2024-06-01 22:17:07,2026-05-16 08:11:40,120,37.06,DELIVERED
PROC-002711,COMP-00220,SUP-0314,2024-11-23 18:10:20,2026-08-26 23:47:48,86,180.0,CANCELLED
PROC-002712,COMP-02344,SUP-0303,2023-08-23 06:27:22,2026-07-05 05:27:40,177,18.21,ORDERED
PROC-002713,COMP-04854,SUP-0500,2023-02-20 16:08:23,2026-04-21 14:29:56,459,52.79,DELIVERED
PROC-002714,COMP-02924,SUP-0184,2024-03-20 06:49:40,2025-02-21 02:15:33,94,88.38,CANCELLED
PROC-002715,COMP-01036,SUP-0484,2025-03-24 00:40:53,2025-11-06 13:15:13,92,119.43,IN_TRANSIT
PROC-002716,COMP-01250,SUP-0403,2023-09-13 02:10:00,2026-06-01 05:42:07,420,66.21,IN_TRANSIT
PROC-002717,COMP-02816,SUP-0094,2023-07-19 22:05:37,2025-03-24 00:09:41,81,99.75,ORDERED
PROC-002718,COMP-02144,SUP-0151,2025-04-21 04:57:31,2026-06-11 02:40:53,341,40.57,IN_TRANSIT
PROC-002719,COMP-00863,SUP-0263,2025-09-13 00:46:30,2026-08-24 12:41:13,421,115.28,ORDERED
PROC-002720,COMP-03807,SUP-0004,2025-02-13 11:35:44,2025-11-16 16:30:30,228,82.16,DELIVERED
PROC-002721,COMP-00235,SUP-0028,2025-08-25 01:48:55,2025-05-12 10:29:33,383,170.0,ORDERED
PROC-002722,COMP-04820,SUP-0063,2025-06-20 18:49:58,2026-10-17 15:26:15,473,83.73,DELIVERED
PROC-002723,COMP-02417,SUP-0321,2023-01-31 19:22:03,2026-09-15 19:16:18,88,89.32,IN_TRANSIT
PROC-002724,COMP-00125,SUP-0038,2023-11-06 04:11:24,2026-08-03 03:40:28,350,118.84,ORDERED
PROC-002725,COMP-04587,SUP-0465,2023-06-27 07:21:50,2026-04-11 06:21:11,128,25.51,CANCELLED
PROC-002726,COMP-02117,SUP-0440,2025-01-16 21:15:12,2025-07-27 08:36:00,298,32.2,IN_TRANSIT
PROC-002727,COMP-01631,SUP-0175,2024-12-17 09:31:53,2025-02-04 17:18:55,190,158.26,IN_TRANSIT
PROC-002728,COMP-01183,SUP-0064,2025-06-20 14:47:31,2025-09-04 12:33:19,355,55.41,IN_TRANSIT
PROC-002729,COMP-02016,SUP-0413,2023-06-19 10:18:31,2025-06-04 17:53:44,469,137.25,IN_TRANSIT
PROC-002730,COMP-03934,SUP-0407,2025-06-07 08:57:26,2025-05-28 04:58:44,134,20.39,IN_TRANSIT
PROC-002731,COMP-02596,SUP-0287,2025-07-19 11:54:04,2026-10-13 13:29:13,469,164.55,CANCELLED
PROC-002732,COMP-01530,SUP-0492,2024-03-29 05:54:20,2026-10-11 09:39:13,136,197.66,CANCELLED
PROC-002733,COMP-02022,SUP-0392,2023-05-14 06:48:59,2026-05-01 17:06:42,325,75.36,CANCELLED
PROC-002734,COMP-00588,SUP-0475,2024-01-13 12:51:34,2026-04-05 03:07:34,40,101.6,ORDERED
PROC-002735,COMP-04969,SUP-0401,2025-06-02 23:52:50,2026-02-11 20:38:45,138,89.1,IN_TRANSIT
PROC-002736,COMP-02790,SUP-0008,2024-06-16 02:57:17,2025-11-04 18:49:00,287,178.94,ORDERED
PROC-002737,COMP-01608,SUP-0089,2024-09-21 14:06:54,2026-08-09 03:21:37,256,2.98,ORDERED
PROC-002738,COMP-00865,SUP-0337,2023-04-03 06:39:57,2026-11-04 07:27:40,286,131.04,ORDERED
PROC-002739,COMP-01439,SUP-0107,2025-11-29 06:20:06,2026-01-06 06:42:02,435,130.82,IN_TRANSIT
PROC-002740,COMP-00826,SUP-0205,2025-03-06 22:57:31,2025-12-12 02:36:40,85,77.09,IN_TRANSIT
PROC-002741,COMP-00314,SUP-0200,2024-09-19 00:26:33,2025-08-25 14:33:11,420,44.65,ORDERED
PROC-002742,COMP-03438,SUP-0377,2024-12-15 08:18:46,2026-02-23 11:46:52,317,48.7,IN_TRANSIT
PROC-002743,COMP-04604,SUP-0055,2024-06-25 13:54:21,2026-03-13 10:03:07,27,160.29,ORDERED
PROC-002744,COMP-02533,SUP-0161,2023-11-14 20:32:14,2025-12-11 07:37:43,230,14.15,IN_TRANSIT
PROC-002745,COMP-01529,SUP-0136,2024-11-09 05:57:55,2025-10-19 01:28:34,291,113.2,IN_TRANSIT
PROC-002746,COMP-03520,SUP-0022,2023-10-13 07:48:52,2025-11-11 15:06:47,316,62.06,ORDERED
