return_id,order_id,sku_id,return_date,return_reason,refund_amount,condition
RET-002425,ORD-001756,SKU-01520,2025-05-18 18:28:38,DAMAGED,194.62,NEW
RET-002426,ORD-000629,SKU-00466,2025-08-07 22:59:35,DAMAGED,194.62,NEW
RET-002427,ORD-004124,SKU-02947,2025-05-23 02:07:10,DAMAGED,194.62,USED
RET-002428,ORD-004560,SKU-01187,2024-07-30 03:43:13,NOT_AS_DESCRIBED,194.62,USED
RET-002429,ORD-001232,SKU-00200,2024-06-21 21:45:42,DAMAGED,194.62,USED
RET-002430,ORD-004345,SKU-02343,2023-02-07 06:23:18,DAMAGED,194.62,USED
RET-002431,ORD-001504,SKU-02003,2023-08-24 03:17:51,SIZE_ISSUE,194.62,DAMAGED
RET-002432,ORD-002406,SKU-02428,2025-09-16 00:18:17,SIZE_ISSUE,194.62,USED
RET-002433,ORD-003502,SKU-00751,2024-10-24 19:59:00,NO_LONGER_NEEDED,194.62,NEW
RET-002434,ORD-000905,SKU-02207,2025-03-28 15:48:05,DAMAGED,194.62,NEW
RET-002435,ORD-003715,SKU-02844,2025-11-19 21:25:34,SIZE_ISSUE,194.62,DAMAGED
RET-002436,ORD-001922,SKU-00907,2025-11-16 04:46:35,DAMAGED,194.62,USED
RET-002437,ORD-002204,SKU-02534,2024-12-16 07:55:52,NOT_AS_DESCRIBED,194.62,NEW
RET-002438,ORD-004927,SKU-00954,2023-03-13 02:50:41,DAMAGED,194.62,DAMAGED
RET-002439,ORD-000052,SKU-02793,2025-01-21 21:58:34,SIZE_ISSUE,194.62,DAMAGED
RET-002440,ORD-004750,SKU-02884,2024-08-15 03:26:28,NOT_AS_DESCRIBED,194.62,USED
RET-002441,ORD-002161,SKU-02025,2023-08-20 11:22:08,DAMAGED,194.62,DAMAGED
RET-002442,ORD-000333,SKU-02645,2023-01-15 06:16:33,NOT_AS_DESCRIBED,194.62,NEW
RET-002443,ORD-004792,SKU-00913,2023-07-06 18:06:36,DAMAGED,194.62,DAMAGED
RET-002444,ORD-002792,SKU-00904,2023-08-24 11:05:49,SIZE_ISSUE,194.62,NEW
RET-002445,ORD-002422,SKU-01172,2024-06-30 18:21:05,NOT_AS_DESCRIBED,194.62,USED
RET-002446,ORD-000826,SKU-01330,2025-06-11 17:05:09,DAMAGED,194.62,NEW
RET-002447,ORD-003692,SKU-02310,2024-07-15 03:20:05,NO_LONGER_NEEDED,194.62,USED
RET-002448,ORD-000338,SKU-01285,2025-02-24 12:13:35,SIZE_ISSUE,194.62,USED
RET-002449,ORD-001229,SKU-01692,2023-05-07 09:16:07,SIZE_ISSUE,194.62,DAMAGED
RET-002450,ORD-004797,SKU-01837,2025-09-24 08:44:57,NOT_AS_DESCRIBED,194.62,USED
RET-002451,ORD-004858,SKU-02061,2023-01-31 17:36:45,DAMAGED,194.62,NEW
RET-002452,ORD-003780,SKU-02914,2024-12-15 11:16:56,NOT_AS_DESCRIBED,194.62,NEW
RET-002453,ORD-001772,SKU-00594,2023-07-07 05:57:15,SIZE_ISSUE,194.62,DAMAGED
RET-002454,ORD-003210,SKU-02369,2023-07-25 07:29:47,NO_LONGER_NEEDED,194.62,USED
RET-002455,ORD-004811,SKU-01502,2025-03-26 17:57:39,NOT_AS_DESCRIBED,194.62,USED
RET-002456,ORD-001100,SKU-00744,2023-10-13 17:35:14,SIZE_ISSUE,194.62,NEW
RET-002457,ORD-003178,SKU-00704,2024-09-09 20:06:17,NOT_AS_DESCRIBED,194.62,USED
RET-002458,ORD-003942,SKU-00862,2023-05-08 05:46:09,SIZE_ISSUE,194.62,USED
RET-002459,ORD-002514,SKU-00865,2023-05-04 00:56:22,SIZE_ISSUE,194.62,USED
RET-002460,ORD-004445,SKU-01854,2023-12-30 21:04:06,SIZE_ISSUE,194.62,USED
RET-002461,ORD-004874,SKU-02006,2025-11-15 02:11:41,DAMAGED,194.62,NEW
RET-002462,ORD-001716,SKU-00338,2024-10-15 20:32:08,NOT_AS_DESCRIBED,194.62,NEW
RET-002463,ORD-004014,SKU-02713,2025-11-19 02:19:31,SIZE_ISSUE,194.62,NEW
RET-002464,ORD-004141,SKU-00172,2024-03-28 05:07:05,NOT_AS_DESCRIBED,194.62,NEW
RET-002465,ORD-000906,SKU-01769,2023-07-20 14:47:31,DAMAGED,194.62,DAMAGED
RET-002466,ORD-000942,SKU-00762,2023-05-05 02:24:51,NO_LONGER_NEEDED,194.62,USED
RET-002467,ORD-001088,SKU-02715,2023-08-08 08:42:33,NO_LONGER_NEEDED,194.62,USED
RET-002468,ORD-001398,SKU-02285,2023-04-11 05:46:55,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002469,ORD-000534,SKU-01879,2025-06-29 11:53:53,NOT_AS_DESCRIBED,194.62,USED
RET-002470,ORD-004575,SKU-02452,2025-02-06 07:33:59,DAMAGED,194.62,NEW
RET-002471,ORD-002603,SKU-01316,2024-10-13 03:29:15,NOT_AS_DESCRIBED,194.62,USED
RET-002472,ORD-000052,SKU-01394,2023-03-11 02:56:57,DAMAGED,194.62,USED
RET-002473,ORD-001723,SKU-02865,2025-08-26 09:57:42,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002474,ORD-002896,SKU-00094,2023-05-28 22:02:09,DAMAGED,194.62,DAMAGED
RET-002475,ORD-000045,SKU-01562,2024-05-30 03:40:11,DAMAGED,194.62,NEW
RET-002476,ORD-002307,SKU-02046,2025-07-10 10:53:34,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002477,ORD-002906,SKU-00796,2024-07-16 05:54:07,NO_LONGER_NEEDED,194.62,USED
RET-002478,ORD-001440,SKU-00669,2023-11-19 19:24:19,NOT_AS_DESCRIBED,194.62,USED
RET-002479,ORD-004315,SKU-00079,2023-05-15 14:33:40,DAMAGED,194.62,NEW
RET-002480,ORD-002984,SKU-01891,2023-09-02 21:36:00,NOT_AS_DESCRIBED,194.62,NEW
RET-002481,ORD-001756,SKU-01921,2024-11-23 02:53:44,SIZE_ISSUE,194.62,NEW
RET-002482,ORD-002882,SKU-02226,2025-01-08 07:42:03,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002483,ORD-004522,SKU-02193,2024-07-12 17:45:54,NOT_AS_DESCRIBED,194.62,USED
RET-002484,ORD-001212,SKU-00817,2025-01-24 18:44:12,SIZE_ISSUE,194.62,DAMAGED
RET-002485,ORD-000409,SKU-02460,2025-02-15 11:50:05,DAMAGED,194.62,USED
RET-002486,ORD-004947,SKU-01747,2025-07-30 04:17:57,SIZE_ISSUE,194.62,DAMAGED
RET-002487,ORD-003633,SKU-01949,2024-01-31 03:40:06,NO_LONGER_NEEDED,194.62,NEW
RET-002488,ORD-002891,SKU-01802,2024-07-28 06:07:20,DAMAGED,194.62,USED
RET-002489,ORD-000574,SKU-01329,2023-11-21 09:19:00,NOT_AS_DESCRIBED,194.62,USED
RET-002490,ORD-004336,SKU-02532,2023-05-16 11:50:44,NO_LONGER_NEEDED,194.62,USED
RET-002491,ORD-003101,SKU-02040,2025-04-21 22:51:44,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002492,ORD-002298,SKU-02155,2023-01-05 07:51:24,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002493,ORD-001023,SKU-01100,2023-10-29 18:44:23,NOT_AS_DESCRIBED,194.62,USED
RET-002494,ORD-004993,SKU-00735,2023-06-20 05:17:29,NOT_AS_DESCRIBED,194.62,NEW
RET-002495,ORD-000086,SKU-01461,2025-08-16 15:33:41,SIZE_ISSUE,194.62,NEW
RET-002496,ORD-001241,SKU-00236,2025-06-07 12:36:34,SIZE_ISSUE,194.62,NEW
RET-002497,ORD-000717,SKU-00040,2023-09-28 20:39:51,DAMAGED,194.62,USED
RET-002498,ORD-000133,SKU-02318,2025-11-12 05:47:14,NO_LONGER_NEEDED,194.62,NEW
RET-002499,ORD-001748,SKU-01098,2023-05-30 03:20:56,SIZE_ISSUE,194.62,USED
RET-002500,ORD-001283,SKU-01158,2023-09-28 02:23:42,DAMAGED,194.62,NEW
RET-002501,ORD-002863,SKU-00143,2023-01-07 13:18:56,NOT_AS_DESCRIBED,194.62,USED
RET-002502,ORD-001874,SKU-02778,2023-07-24 19:45:23,SIZE_ISSUE,194.62,USED
RET-002503,ORD-003489,SKU-01090,2025-06-14 23:11:46,DAMAGED,194.62,NEW
RET-002504,ORD-002523,SKU-02336,2024-08-05 04:49:27,NO_LONGER_NEEDED,194.62,USED
RET-002505,ORD-003195,SKU-00278,2025-09-03 19:27:50,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002506,ORD-001052,SKU-02641,2023-11-09 05:07:23,SIZE_ISSUE,194.62,NEW
RET-002507,ORD-002711,SKU-02385,2025-06-13 06:05:26,NO_LONGER_NEEDED,194.62,USED
RET-002508,ORD-000789,SKU-00226,2024-07-20 01:38:05,SIZE_ISSUE,194.62,NEW
RET-002509,ORD-001407,SKU-01065,2023-10-09 08:16:19,NO_LONGER_NEEDED,194.62,USED
RET-002510,ORD-000760,SKU-02467,2025-04-12 15:28:33,NO_LONGER_NEEDED,194.62,NEW
RET-002511,ORD-001306,SKU-00447,2023-02-17 06:50:53,NOT_AS_DESCRIBED,194.62,NEW
RET-002512,ORD-002359,SKU-01685,2024-10-05 05:53:54,DAMAGED,194.62,NEW
RET-002513,ORD-003747,SKU-02063,2024-04-13 18:04:04,NO_LONGER_NEEDED,194.62,USED
RET-002514,ORD-004298,SKU-01876,2023-10-25 14:08:54,NOT_AS_DESCRIBED,194.62,NEW
RET-002515,ORD-003914,SKU-02094,2025-03-28 05:59:54,DAMAGED,194.62,NEW
RET-002516,ORD-003353,SKU-00110,2025-05-12 08:41:42,NO_LONGER_NEEDED,194.62,USED
RET-002517,ORD-002845,SKU-01428,2024-06-24 04:01:41,NOT_AS_DESCRIBED,194.62,USED
RET-002518,ORD-003851,SKU-02264,2024-08-28 20:27:54,SIZE_ISSUE,194.62,NEW
RET-002519,ORD-002060,SKU-01014,2024-02-13 11:17:14,NO_LONGER_NEEDED,194.62,USED
RET-002520,ORD-000666,SKU-01050,2024-06-16 12:24:44,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002521,ORD-003903,SKU-01562,2025-06-23 05:04:58,DAMAGED,194.62,DAMAGED
RET-002522,ORD-004179,SKU-02412,2024-03-02 20:36:41,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002523,ORD-000843,SKU-00726,2024-08-27 08:46:09,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002524,ORD-002617,SKU-02403,2024-12-11 20:55:05,DAMAGED,194.62,DAMAGED
RET-002525,ORD-000856,SKU-02369,2023-11-15 03:49:36,DAMAGED,194.62,DAMAGED
RET-002526,ORD-004381,SKU-02906,2023-03-05 09:45:50,DAMAGED,194.62,DAMAGED
RET-002527,ORD-004206,SKU-00209,2023-05-15 18:54:11,DAMAGED,194.62,DAMAGED
RET-002528,ORD-002835,SKU-01273,2023-03-30 01:25:03,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002529,ORD-003739,SKU-00957,2024-07-09 00:22:03,DAMAGED,194.62,DAMAGED
RET-002530,ORD-002823,SKU-01669,2024-10-08 15:58:09,NO_LONGER_NEEDED,194.62,USED
RET-002531,ORD-003684,SKU-02995,2023-05-29 19:47:59,NOT_AS_DESCRIBED,194.62,NEW
RET-002532,ORD-003573,SKU-02882,2023-05-26 20:40:16,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002533,ORD-003416,SKU-00084,2024-12-23 20:28:08,NOT_AS_DESCRIBED,194.62,USED
RET-002534,ORD-001483,SKU-01094,2025-02-16 19:27:25,NOT_AS_DESCRIBED,194.62,NEW
RET-002535,ORD-000422,SKU-01318,2024-07-17 17:22:45,DAMAGED,194.62,DAMAGED
RET-002536,ORD-004406,SKU-01360,2023-08-09 12:35:29,NOT_AS_DESCRIBED,194.62,NEW
RET-002537,ORD-003851,SKU-00505,2025-08-05 16:40:58,SIZE_ISSUE,194.62,DAMAGED
RET-002538,ORD-002617,SKU-00154,2024-08-16 12:26:23,SIZE_ISSUE,194.62,USED
RET-002539,ORD-005000,SKU-01188,2024-10-18 18:02:02,DAMAGED,194.62,USED
RET-002540,ORD-004161,SKU-01507,2024-01-30 22:06:58,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002541,ORD-003215,SKU-02495,2023-11-22 17:32:36,NO_LONGER_NEEDED,194.62,NEW
RET-002542,ORD-002441,SKU-02501,2025-09-16 16:36:34,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002543,ORD-004055,SKU-02450,2024-09-30 05:05:08,NO_LONGER_NEEDED,194.62,NEW
RET-002544,ORD-003505,SKU-02956,2025-06-13 06:43:27,SIZE_ISSUE,194.62,USED
RET-002545,ORD-000627,SKU-02418,2023-06-09 17:21:55,DAMAGED,194.62,DAMAGED
RET-002546,ORD-001331,SKU-02208,2023-05-27 07:17:02,NOT_AS_DESCRIBED,194.62,USED
RET-002547,ORD-000477,SKU-01998,2025-03-08 12:00:52,NOT_AS_DESCRIBED,194.62,NEW
RET-002548,ORD-004542,SKU-00579,2025-03-29 11:55:19,NOT_AS_DESCRIBED,194.62,USED
RET-002549,ORD-004030,SKU-02116,2025-03-13 20:07:18,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002550,ORD-004003,SKU-00015,2024-10-19 03:48:09,NOT_AS_DESCRIBED,194.62,NEW
RET-002551,ORD-004228,SKU-00525,2023-11-23 04:35:57,SIZE_ISSUE,194.62,USED
RET-002552,ORD-002047,SKU-01409,2024-10-30 22:00:47,NO_LONGER_NEEDED,194.62,USED
RET-002553,ORD-001184,SKU-00448,2023-01-02 05:14:51,DAMAGED,194.62,USED
RET-002554,ORD-000149,SKU-00726,2023-10-11 12:51:03,NOT_AS_DESCRIBED,194.62,USED
RET-002555,ORD-004676,SKU-02517,2025-09-05 13:34:59,SIZE_ISSUE,194.62,DAMAGED
RET-002556,ORD-003109,SKU-01704,2025-09-11 00:08:13,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002557,ORD-001771,SKU-00197,2025-07-16 11:47:35,SIZE_ISSUE,194.62,USED
RET-002558,ORD-003181,SKU-00512,2025-10-09 01:47:14,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002559,ORD-000099,SKU-00992,2025-05-23 04:04:21,DAMAGED,194.62,DAMAGED
RET-002560,ORD-003785,SKU-00681,2023-02-24 10:52:52,NOT_AS_DESCRIBED,194.62,USED
RET-002561,ORD-002494,SKU-01234,2024-09-08 19:36:22,NOT_AS_DESCRIBED,194.62,USED
RET-002562,ORD-001858,SKU-01747,2023-10-06 04:48:39,DAMAGED,194.62,USED
RET-002563,ORD-004279,SKU-01945,2025-08-21 02:50:04,SIZE_ISSUE,194.62,USED
RET-002564,ORD-003732,SKU-01629,2024-08-23 21:01:20,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002565,ORD-003243,SKU-02269,2025-01-06 15:07:52,NO_LONGER_NEEDED,194.62,USED
RET-002566,ORD-004429,SKU-00246,2023-09-22 03:10:39,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002567,ORD-000883,SKU-01643,2023-06-04 10:50:11,NOT_AS_DESCRIBED,194.62,NEW
RET-002568,ORD-000117,SKU-02621,2023-04-26 18:23:20,NOT_AS_DESCRIBED,194.62,USED
RET-002569,ORD-004416,SKU-02323,2025-05-31 00:38:23,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002570,ORD-001501,SKU-00658,2023-08-16 09:28:05,NOT_AS_DESCRIBED,194.62,USED
RET-002571,ORD-003064,SKU-01261,2025-02-15 23:40:53,SIZE_ISSUE,194.62,USED
RET-002572,ORD-004186,SKU-01954,2025-07-21 15:34:52,NO_LONGER_NEEDED,194.62,NEW
RET-002573,ORD-000346,SKU-02348,2025-10-13 13:23:59,SIZE_ISSUE,194.62,NEW
RET-002574,ORD-000854,SKU-02437,2024-05-10 13:17:55,DAMAGED,194.62,NEW
RET-002575,ORD-003590,SKU-02128,2023-09-30 02:38:56,SIZE_ISSUE,194.62,DAMAGED
RET-002576,ORD-002505,SKU-01477,2025-01-07 20:40:45,NO_LONGER_NEEDED,194.62,USED
RET-002577,ORD-002840,SKU-02118,2024-11-24 05:53:58,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002578,ORD-004406,SKU-01265,2024-02-02 17:57:36,NO_LONGER_NEEDED,194.62,USED
RET-002579,ORD-000666,SKU-00028,2025-02-10 23:54:46,SIZE_ISSUE,194.62,DAMAGED
RET-002580,ORD-004776,SKU-01616,2024-02-10 11:19:56,DAMAGED,194.62,DAMAGED
RET-002581,ORD-000256,SKU-01053,2025-02-22 21:01:22,NOT_AS_DESCRIBED,194.62,USED
RET-002582,ORD-001762,SKU-00221,2025-09-23 17:52:18,SIZE_ISSUE,194.62,USED
RET-002583,ORD-001368,SKU-00651,2024-03-28 09:25:53,DAMAGED,194.62,NEW
RET-002584,ORD-003716,SKU-00367,2025-08-24 17:55:32,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002585,ORD-002213,SKU-00828,2024-08-28 02:47:13,NO_LONGER_NEEDED,194.62,USED
RET-002586,ORD-000234,SKU-01830,2024-02-14 05:17:48,SIZE_ISSUE,194.62,DAMAGED
RET-002587,ORD-004487,SKU-01157,2024-01-05 16:26:51,NO_LONGER_NEEDED,194.62,USED
RET-002588,ORD-002786,SKU-00947,2023-06-12 20:21:23,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002589,ORD-004829,SKU-02558,2025-11-07 00:14:01,DAMAGED,194.62,USED
RET-002590,ORD-003577,SKU-01379,2023-07-13 23:40:34,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002591,ORD-003746,SKU-01360,2023-12-23 09:41:03,NO_LONGER_NEEDED,194.62,NEW
RET-002592,ORD-001468,SKU-00219,2024-05-18 10:30:42,SIZE_ISSUE,194.62,DAMAGED
RET-002593,ORD-003229,SKU-00121,2023-02-07 15:59:26,NOT_AS_DESCRIBED,194.62,NEW
RET-002594,ORD-001148,SKU-02802,2023-06-02 23:12:08,DAMAGED,194.62,DAMAGED
RET-002595,ORD-000673,SKU-01987,2023-06-08 10:01:05,NOT_AS_DESCRIBED,194.62,NEW
RET-002596,ORD-001180,SKU-00438,2025-10-24 17:08:46,NOT_AS_DESCRIBED,194.62,NEW
RET-002597,ORD-004272,SKU-01379,2024-12-27 01:05:50,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002598,ORD-004460,SKU-01971,2025-11-20 10:15:59,NOT_AS_DESCRIBED,194.62,NEW
RET-002599,ORD-000811,SKU-02386,2024-02-15 11:27:42,DAMAGED,194.62,USED
RET-002600,ORD-002818,SKU-02623,2024-12-05 13:26:10,NOT_AS_DESCRIBED,194.62,USED
RET-002601,ORD-004878,SKU-01666,2023-12-26 05:16:27,SIZE_ISSUE,194.62,NEW
RET-002602,ORD-004543,SKU-01899,2023-12-08 09:16:16,NO_LONGER_NEEDED,194.62,USED
RET-002603,ORD-004552,SKU-00490,2025-02-05 18:33:26,NOT_AS_DESCRIBED,194.62,NEW
RET-002604,ORD-000636,SKU-00597,2024-01-07 14:58:46,SIZE_ISSUE,194.62,USED
RET-002605,ORD-000979,SKU-02123,2025-06-27 09:36:27,SIZE_ISSUE,194.62,NEW
RET-002606,ORD-003169,SKU-00280,2023-04-17 06:08:35,NO_LONGER_NEEDED,194.62,USED
RET-002607,ORD-002806,SKU-01663,2023-07-24 12:15:23,NO_LONGER_NEEDED,194.62,NEW
RET-002608,ORD-004367,SKU-00422,2024-12-25 16:17:46,SIZE_ISSUE,194.62,NEW
RET-002609,ORD-002167,SKU-00239,2024-03-21 18:04:23,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002610,ORD-002887,SKU-01036,2024-12-26 22:32:53,NO_LONGER_NEEDED,194.62,USED
RET-002611,ORD-003146,SKU-01718,2025-04-23 09:28:45,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002612,ORD-001260,SKU-00216,2025-08-18 00:09:39,NO_LONGER_NEEDED,194.62,NEW
RET-002613,ORD-001549,SKU-02763,2024-06-04 20:35:01,NOT_AS_DESCRIBED,194.62,NEW
RET-002614,ORD-000856,SKU-00356,2024-09-13 02:28:17,NO_LONGER_NEEDED,194.62,NEW
RET-002615,ORD-001197,SKU-02885,2025-07-10 19:17:26,NO_LONGER_NEEDED,194.62,USED
RET-002616,ORD-000908,SKU-02470,2023-10-30 17:54:38,NO_LONGER_NEEDED,194.62,NEW
RET-002617,ORD-004391,SKU-01853,2023-06-15 01:53:13,SIZE_ISSUE,194.62,USED
RET-002618,ORD-004793,SKU-02156,2023-12-30 12:26:14,NOT_AS_DESCRIBED,194.62,USED
RET-002619,ORD-000544,SKU-00468,2023-08-03 02:24:33,SIZE_ISSUE,194.62,NEW
RET-002620,ORD-002353,SKU-02778,2023-03-17 05:41:51,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002621,ORD-002778,SKU-01012,2024-01-05 00:17:43,NO_LONGER_NEEDED,194.62,USED
RET-002622,ORD-004311,SKU-01191,2024-09-20 00:13:51,NOT_AS_DESCRIBED,194.62,USED
RET-002623,ORD-004458,SKU-02328,2023-07-18 12:05:45,DAMAGED,194.62,NEW
RET-002624,ORD-003267,SKU-00388,2024-05-21 12:17:09,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002625,ORD-004559,SKU-01335,2023-07-24 00:55:14,SIZE_ISSUE,194.62,USED
RET-002626,ORD-002497,SKU-00332,2023-11-07 23:16:57,NO_LONGER_NEEDED,194.62,USED
RET-002627,ORD-001212,SKU-02757,2025-01-16 22:30:35,DAMAGED,194.62,USED
RET-002628,ORD-002031,SKU-02774,2025-03-13 10:56:16,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002629,ORD-004795,SKU-02993,2025-05-17 10:50:20,NOT_AS_DESCRIBED,194.62,USED
RET-002630,ORD-001830,SKU-01662,2025-10-21 06:07:33,DAMAGED,194.62,DAMAGED
RET-002631,ORD-001169,SKU-01542,2023-08-25 00:27:43,DAMAGED,194.62,USED
RET-002632,ORD-001402,SKU-01276,2023-05-02 15:35:18,NO_LONGER_NEEDED,194.62,NEW
RET-002633,ORD-001157,SKU-01267,2023-04-07 09:09:41,NOT_AS_DESCRIBED,194.62,NEW
RET-002634,ORD-000117,SKU-01652,2023-08-10 03:25:33,DAMAGED,194.62,NEW
RET-002635,ORD-003828,SKU-00695,2023-11-16 10:31:15,SIZE_ISSUE,194.62,NEW
RET-002636,ORD-002162,SKU-02632,2025-07-06 01:59:11,SIZE_ISSUE,194.62,USED
RET-002637,ORD-000752,SKU-00699,2025-02-05 06:36:13,NOT_AS_DESCRIBED,194.62,USED
RET-002638,ORD-002042,SKU-01860,2023-09-15 12:26:09,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002639,ORD-000031,SKU-00511,2025-06-29 21:50:08,NOT_AS_DESCRIBED,194.62,USED
RET-002640,ORD-003338,SKU-02984,2025-07-28 06:13:17,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002641,ORD-003906,SKU-02686,2025-06-21 18:03:07,DAMAGED,194.62,NEW
RET-002642,ORD-000488,SKU-01721,2023-05-09 06:02:28,SIZE_ISSUE,194.62,NEW
RET-002643,ORD-000703,SKU-02253,2025-10-22 07:32:40,DAMAGED,194.62,NEW
RET-002644,ORD-001848,SKU-02333,2025-05-11 01:11:42,NOT_AS_DESCRIBED,194.62,USED
RET-002645,ORD-001456,SKU-00517,2025-05-04 17:37:06,NO_LONGER_NEEDED,194.62,NEW
RET-002646,ORD-000699,SKU-00766,2023-03-13 00:21:02,SIZE_ISSUE,194.62,DAMAGED
RET-002647,ORD-002680,SKU-02342,2024-09-27 08:43:35,NOT_AS_DESCRIBED,194.62,NEW
RET-002648,ORD-004354,SKU-02992,2025-08-10 23:56:58,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002649,ORD-000853,SKU-00791,2024-06-07 03:54:06,NO_LONGER_NEEDED,194.62,NEW
RET-002650,ORD-002508,SKU-00031,2025-05-12 05:42:15,DAMAGED,194.62,NEW
RET-002651,ORD-003099,SKU-01716,2025-07-01 05:06:59,NOT_AS_DESCRIBED,194.62,NEW
RET-002652,ORD-001719,SKU-02161,2023-07-02 21:32:19,DAMAGED,194.62,NEW
RET-002653,ORD-002189,SKU-02681,2023-11-13 07:35:41,SIZE_ISSUE,194.62,NEW
RET-002654,ORD-003366,SKU-00518,2023-06-08 13:11:49,DAMAGED,194.62,USED
RET-002655,ORD-001858,SKU-00517,2024-11-27 00:10:02,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002656,ORD-004942,SKU-00079,2024-11-18 07:18:40,SIZE_ISSUE,194.62,DAMAGED
RET-002657,ORD-001948,SKU-00498,2024-07-02 23:29:38,NO_LONGER_NEEDED,194.62,USED
RET-002658,ORD-000031,SKU-01197,2023-03-25 09:08:59,SIZE_ISSUE,194.62,USED
RET-002659,ORD-001518,SKU-02271,2023-12-12 00:51:44,SIZE_ISSUE,194.62,NEW
RET-002660,ORD-003038,SKU-01241,2025-02-25 07:45:18,DAMAGED,194.62,NEW
RET-002661,ORD-001922,SKU-02695,2023-11-30 02:39:22,DAMAGED,194.62,NEW
RET-002662,ORD-001259,SKU-02564,2023-10-10 02:58:06,DAMAGED,194.62,DAMAGED
RET-002663,ORD-000538,SKU-02699,2024-09-17 17:07:01,SIZE_ISSUE,194.62,NEW
RET-002664,ORD-003478,SKU-00535,2024-03-25 11:32:05,DAMAGED,194.62,USED
RET-002665,ORD-003876,SKU-01252,2024-10-15 04:53:30,NOT_AS_DESCRIBED,194.62,NEW
RET-002666,ORD-000755,SKU-00422,2025-01-17 15:06:15,SIZE_ISSUE,194.62,USED
RET-002667,ORD-004290,SKU-00892,2025-11-27 23:34:22,NOT_AS_DESCRIBED,194.62,NEW
RET-002668,ORD-003294,SKU-02353,2025-09-13 00:35:53,DAMAGED,194.62,NEW
RET-002669,ORD-003073,SKU-01528,2023-02-24 08:59:00,DAMAGED,194.62,DAMAGED
RET-002670,ORD-002048,SKU-00400,2024-03-26 23:02:01,DAMAGED,194.62,USED
RET-002671,ORD-001259,SKU-02047,2025-10-24 17:48:43,NOT_AS_DESCRIBED,194.62,USED
RET-002672,ORD-004636,SKU-02741,2023-07-09 01:41:11,DAMAGED,194.62,USED
RET-002673,ORD-002305,SKU-01514,2025-04-16 18:44:33,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002674,ORD-002122,SKU-00419,2024-01-17 07:12:28,DAMAGED,194.62,NEW
RET-002675,ORD-003379,SKU-02853,2025-09-08 06:35:13,NO_LONGER_NEEDED,194.62,DAMAGED
RET-002676,ORD-001096,SKU-02942,2024-03-13 01:10:30,DAMAGED,194.62,USED
RET-002677,ORD-004386,SKU-01186,2025-07-18 10:49:12,SIZE_ISSUE,194.62,DAMAGED
RET-002678,ORD-003790,SKU-01925,2023-03-08 21:43:50,SIZE_ISSUE,194.62,USED
RET-002679,ORD-004244,SKU-02853,2023-01-10 23:10:14,DAMAGED,194.62,DAMAGED
RET-002680,ORD-000821,SKU-02947,2024-08-08 13:32:52,NO_LONGER_NEEDED,194.62,USED
RET-002681,ORD-001677,SKU-01788,2024-10-19 03:17:18,NOT_AS_DESCRIBED,194.62,NEW
RET-002682,ORD-001092,SKU-00209,2025-11-01 20:24:03,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-002683,ORD-003785,SKU-01987,2024-09-02 06:03:37,NO_LONGER_NEEDED,194.62,USED
RET-002684,ORD-000107,SKU-01931,2025-07-27 18:59:25,NO_LONGER_NEEDED,194.62,USED
RET-002685,ORD-002435,SKU-00443,2024-08-15 13:07:31,NO_LONGER_NEEDED,194.62,NEW
