sku_id,sku_name,category,subcategory,unit_of_measure,standard_cost,list_price,active_flag
SKU-02817,Product 2817,Apparel,Premium,BOX,24.0,87.63,True
SKU-02818,Product 2818,Home,Budget,EA,113.8,329.51,True
SKU-02819,Product 2819,Apparel,Standard,PACK,103.97,356.85,True
SKU-02820,Product 2820,Tools,Budget,BOX,177.27,449.85,True
SKU-02821,Product 2821,Tools,Budget,BOX,90.77,122.08,True
SKU-02822,Product 2822,Tools,Standard,PACK,83.3,219.44,True
SKU-02823,Product 2823,Electronics,Standard,EA,143.08,485.74,True
SKU-02824,Product 2824,Home,Budget,BOX,16.41,216.86,True
SKU-02825,Product 2825,Tools,Standard,EA,12.35,232.49,True
SKU-02826,Product 2826,Tools,Premium,EA,101.48,147.82,True
SKU-02827,Product 2827,Electronics,Standard,EA,18.72,436.12,True
SKU-02828,Product 2828,Home,Budget,EA,187.89,185.98,True
SKU-02829,Product 2829,Apparel,Budget,EA,131.19,319.59,True
SKU-02830,Product 2830,Home,Budget,EA,150.98,95.39,True
SKU-02831,Product 2831,Tools,Budget,EA,46.55,309.79,True
SKU-02832,Product 2832,Apparel,Budget,PACK,99.31,467.31,False
SKU-02833,Product 2833,Electronics,Budget,EA,27.64,389.53,False
SKU-02834,Product 2834,Electronics,Premium,EA,41.42,38.51,False
SKU-02835,Product 2835,Tools,Budget,BOX,114.07,318.81,True
SKU-02836,Product 2836,Apparel,Budget,BOX,56.7,281.54,True
SKU-02837,Product 2837,Home,Premium,EA,183.51,172.59,True
SKU-02838,Product 2838,Tools,Budget,BOX,199.05,422.14,False
SKU-02839,Product 2839,Apparel,Budget,PACK,1.78,396.9,False
SKU-02840,Product 2840,Apparel,Premium,PACK,152.06,326.06,True
SKU-02841,Product 2841,Apparel,Standard,PACK,23.95,373.37,True
SKU-02842,Product 2842,Apparel,Standard,BOX,115.35,100.62,False
SKU-02843,Product 2843,Electronics,Budget,PACK,46.47,460.58,False
SKU-02844,Product 2844,Apparel,Standard,PACK,193.01,335.68,True
SKU-02845,Product 2845,Apparel,Standard,BOX,175.29,236.57,True
SKU-02846,Product 2846,Tools,Premium,EA,119.48,100.59,True
SKU-02847,Product 2847,Electronics,Standard,EA,36.03,342.97,True
SKU-02848,Product 2848,Electronics,Budget,EA,156.75,52.87,True
SKU-02849,Product 2849,Electronics,Premium,BOX,104.54,163.28,True
SKU-02850,Product 2850,Home,Standard,EA,122.7,289.02,True
SKU-02851,Product 2851,Home,Budget,PACK,143.87,324.82,True
SKU-02852,Product 2852,Electronics,Premium,EA,83.85,13.58,True
SKU-02853,Product 2853,Tools,Budget,PACK,2.54,9.36,True
SKU-02854,Product 2854,Apparel,Standard,EA,73.47,60.17,True
SKU-02855,Product 2855,Apparel,Budget,EA,83.31,385.32,True
SKU-02856,Product 2856,Electronics,Standard,EA,74.02,285.72,True
SKU-02857,Product 2857,Electronics,Standard,BOX,166.38,306.16,True
SKU-02858,Product 2858,Home,Standard,EA,67.14,303.7,True
SKU-02859,Product 2859,Electronics,Standard,PACK,83.85,23.22,True
SKU-02860,Product 2860,Home,Standard,PACK,13.26,90.28,True
SKU-02861,Product 2861,Electronics,Premium,EA,143.65,365.29,True
SKU-02862,Product 2862,Apparel,Standard,BOX,43.87,324.63,True
SKU-02863,Product 2863,Electronics,Premium,EA,47.77,225.42,True
SKU-02864,Product 2864,Apparel,Budget,EA,117.78,15.1,True
SKU-02865,Product 2865,Electronics,Budget,PACK,196.73,211.34,True
SKU-02866,Product 2866,Home,Premium,BOX,82.62,127.74,True
SKU-02867,Product 2867,Electronics,Premium,PACK,66.1,350.15,True
SKU-02868,Product 2868,Tools,Budget,BOX,8.21,413.22,True
SKU-02869,Product 2869,Apparel,Premium,EA,157.69,254.38,True
SKU-02870,Product 2870,Apparel,Premium,PACK,53.0,204.75,True
SKU-02871,Product 2871,Apparel,Standard,EA,154.0,140.16,True
SKU-02872,Product 2872,Electronics,Budget,EA,57.17,50.84,True
SKU-02873,Product 2873,Tools,Premium,PACK,6.95,189.02,False
SKU-02874,Product 2874,Tools,Premium,EA,100.14,340.63,True
SKU-02875,Product 2875,Home,Premium,BOX,181.31,334.71,True
SKU-02876,Product 2876,Home,Standard,EA,42.91,209.32,True
SKU-02877,Product 2877,Home,Budget,BOX,31.63,483.16,True
SKU-02878,Product 2878,Tools,Budget,EA,37.77,470.34,True
SKU-02879,Product 2879,Apparel,Premium,BOX,138.37,438.45,True
SKU-02880,Product 2880,Apparel,Premium,PACK,74.11,220.72,True
SKU-02881,Product 2881,Home,Standard,EA,51.96,374.53,True
SKU-02882,Product 2882,Home,Premium,PACK,68.2,464.85,True
SKU-02883,Product 2883,Electronics,Premium,PACK,62.51,370.13,True
SKU-02884,Product 2884,Electronics,Standard,BOX,109.21,161.3,True
SKU-02885,Product 2885,Tools,Premium,EA,27.53,38.66,True
SKU-02886,Product 2886,Electronics,Budget,PACK,102.24,479.22,False
SKU-02887,Product 2887,Home,Budget,EA,63.04,496.25,True
SKU-02888,Product 2888,Home,Budget,BOX,186.59,348.35,True
SKU-02889,Product 2889,Home,Standard,PACK,84.94,161.1,True
SKU-02890,Product 2890,Apparel,Standard,BOX,20.9,433.19,True
SKU-02891,Product 2891,Home,Budget,PACK,186.79,476.96,True
SKU-02892,Product 2892,Electronics,Budget,BOX,187.56,255.69,True
SKU-02893,Product 2893,Tools,Standard,EA,35.92,159.27,True
SKU-02894,Product 2894,Electronics,Premium,PACK,163.47,206.15,True
SKU-02895,Product 2895,Apparel,Premium,PACK,172.53,41.55,True
SKU-02896,Product 2896,Electronics,Standard,EA,71.76,285.01,True
SKU-02897,Product 2897,Electronics,Budget,PACK,32.74,192.53,True
SKU-02898,Product 2898,Apparel,Standard,BOX,159.89,442.85,True
SKU-02899,Product 2899,Electronics,Budget,PACK,6.63,141.4,True
SKU-02900,Product 2900,Apparel,Standard,PACK,124.26,9.14,True
SKU-02901,Product 2901,Electronics,Standard,PACK,69.05,369.9,True
SKU-02902,Product 2902,Apparel,Standard,BOX,119.61,8.67,True
SKU-02903,Product 2903,Tools,Standard,EA,157.98,275.26,True
SKU-02904,Product 2904,Tools,Standard,BOX,165.92,94.72,True
SKU-02905,Product 2905,Apparel,Standard,BOX,199.69,307.19,True
SKU-02906,Product 2906,Home,Budget,PACK,128.4,102.95,True
SKU-02907,Product 2907,Apparel,Budget,PACK,45.47,253.43,True
SKU-02908,Product 2908,Electronics,Premium,EA,55.94,170.86,False
SKU-02909,Product 2909,Home,Standard,PACK,87.79,95.36,True
SKU-02910,Product 2910,Home,Premium,BOX,169.85,305.21,True
SKU-02911,Product 2911,Home,Premium,PACK,74.0,45.7,True
SKU-02912,Product 2912,Apparel,Standard,PACK,137.97,470.86,False
SKU-02913,Product 2913,Apparel,Standard,EA,9.97,390.17,True
SKU-02914,Product 2914,Home,Premium,BOX,86.58,458.35,False
SKU-02915,Product 2915,Apparel,Premium,BOX,34.24,26.02,True
SKU-02916,Product 2916,Tools,Standard,EA,187.75,6.06,True
SKU-02917,Product 2917,Electronics,Standard,BOX,158.5,182.17,True
SKU-02918,Product 2918,Electronics,Standard,BOX,28.61,310.26,True
SKU-02919,Product 2919,Electronics,Budget,PACK,80.97,125.98,True
SKU-02920,Product 2920,Apparel,Premium,EA,17.04,276.92,True
SKU-02921,Product 2921,Electronics,Premium,EA,149.57,304.97,True
SKU-02922,Product 2922,Tools,Premium,PACK,39.08,80.06,True
SKU-02923,Product 2923,Electronics,Budget,EA,161.06,385.59,True
SKU-02924,Product 2924,Tools,Premium,EA,15.73,468.5,True
SKU-02925,Product 2925,Apparel,Standard,PACK,115.02,321.86,True
SKU-02926,Product 2926,Apparel,Budget,PACK,122.03,474.19,True
SKU-02927,Product 2927,Electronics,Premium,BOX,67.53,126.84,True
SKU-02928,Product 2928,Home,Budget,BOX,33.68,23.07,True
SKU-02929,Product 2929,Tools,Budget,PACK,65.44,127.48,True
SKU-02930,Product 2930,Home,Standard,EA,99.61,325.82,True
SKU-02931,Product 2931,Tools,Budget,PACK,193.85,300.83,False
SKU-02932,Product 2932,Apparel,Standard,PACK,89.94,137.37,False
SKU-02933,Product 2933,Apparel,Standard,PACK,38.69,206.98,False
SKU-02934,Product 2934,Tools,Premium,BOX,6.15,186.98,True
SKU-02935,Product 2935,Tools,Standard,PACK,2.64,475.46,True
SKU-02936,Product 2936,Apparel,Premium,EA,83.93,160.6,True
SKU-02937,Product 2937,Tools,Premium,PACK,59.97,100.59,True
SKU-02938,Product 2938,Tools,Premium,PACK,23.9,284.98,True
SKU-02939,Product 2939,Home,Standard,PACK,35.26,66.79,True
SKU-02940,Product 2940,Electronics,Premium,BOX,70.63,256.4,True
SKU-02941,Product 2941,Home,Standard,EA,137.64,345.04,True
SKU-02942,Product 2942,Apparel,Standard,EA,122.31,471.92,True
SKU-02943,Product 2943,Home,Premium,BOX,16.91,446.67,False
SKU-02944,Product 2944,Apparel,Standard,BOX,29.46,421.4,True
SKU-02945,Product 2945,Tools,Premium,BOX,181.77,199.97,True
SKU-02946,Product 2946,Electronics,Premium,EA,15.15,447.52,True
SKU-02947,Product 2947,Apparel,Premium,EA,40.58,359.74,True
SKU-02948,Product 2948,Electronics,Budget,PACK,64.27,223.56,True
SKU-02949,Product 2949,Electronics,Standard,EA,46.79,284.22,True
SKU-02950,Product 2950,Home,Budget,BOX,58.88,220.87,True
SKU-02951,Product 2951,Apparel,Budget,EA,145.82,102.41,False
SKU-02952,Product 2952,Home,Standard,EA,19.91,228.59,True
SKU-02953,Product 2953,Tools,Standard,EA,71.09,404.67,True
SKU-02954,Product 2954,Tools,Premium,EA,122.73,136.96,True
SKU-02955,Product 2955,Apparel,Budget,PACK,10.72,321.97,False
SKU-02956,Product 2956,Apparel,Standard,BOX,9.81,278.87,True
SKU-02957,Product 2957,Tools,Premium,EA,100.21,460.45,True
SKU-02958,Product 2958,Apparel,Standard,BOX,180.07,374.35,True
SKU-02959,Product 2959,Home,Standard,BOX,89.51,183.89,True
SKU-02960,Product 2960,Home,Premium,EA,81.92,283.05,True
SKU-02961,Product 2961,Apparel,Standard,PACK,3.02,456.05,True
SKU-02962,Product 2962,Home,Premium,PACK,146.81,117.11,True
SKU-02963,Product 2963,Apparel,Budget,PACK,33.65,239.87,True
SKU-02964,Product 2964,Home,Premium,EA,140.0,114.73,True
SKU-02965,Product 2965,Home,Standard,EA,70.35,212.12,True
SKU-02966,Product 2966,Electronics,Budget,EA,9.95,33.82,True
SKU-02967,Product 2967,Home,Budget,EA,66.25,438.61,True
SKU-02968,Product 2968,Apparel,Premium,EA,132.25,489.23,False
SKU-02969,Product 2969,Home,Premium,BOX,153.9,286.07,True
SKU-02970,Product 2970,Home,Premium,BOX,127.47,279.27,True
SKU-02971,Product 2971,Tools,Budget,EA,142.5,478.13,True
SKU-02972,Product 2972,Apparel,Premium,PACK,47.95,199.65,True
SKU-02973,Product 2973,Home,Standard,BOX,193.08,312.44,True
SKU-02974,Product 2974,Electronics,Budget,EA,46.16,419.44,True
SKU-02975,Product 2975,Tools,Premium,EA,34.85,255.34,True
SKU-02976,Product 2976,Electronics,Budget,BOX,50.71,114.64,True
SKU-02977,Product 2977,Electronics,Standard,BOX,194.44,407.29,True
SKU-02978,Product 2978,Tools,Standard,EA,13.93,139.21,True
SKU-02979,Product 2979,Electronics,Standard,PACK,154.92,422.67,True
SKU-02980,Product 2980,Apparel,Premium,EA,21.95,472.58,True
SKU-02981,Product 2981,Apparel,Premium,BOX,154.88,275.29,True
SKU-02982,Product 2982,Electronics,Budget,BOX,56.13,29.4,True
SKU-02983,Product 2983,Apparel,Premium,EA,145.6,478.03,True
SKU-02984,Product 2984,Home,Budget,BOX,10.75,416.51,True
SKU-02985,Product 2985,Home,Premium,EA,67.58,63.09,True
SKU-02986,Product 2986,Home,Standard,PACK,93.46,316.55,True
SKU-02987,Product 2987,Electronics,Premium,PACK,5.11,161.23,True
SKU-02988,Product 2988,Electronics,Premium,EA,36.99,168.51,True
SKU-02989,Product 2989,Apparel,Premium,BOX,34.59,292.25,True
SKU-02990,Product 2990,Apparel,Standard,BOX,96.8,357.38,True
SKU-02991,Product 2991,Apparel,Budget,PACK,27.5,10.56,True
SKU-02992,Product 2992,Electronics,Premium,BOX,195.46,80.57,True
SKU-02993,Product 2993,Apparel,Standard,BOX,177.5,451.89,True
SKU-02994,Product 2994,Home,Premium,EA,45.64,250.02,True
SKU-02995,Product 2995,Home,Premium,PACK,47.61,248.48,True
SKU-02996,Product 2996,Tools,Standard,PACK,189.54,420.96,True
SKU-02997,Product 2997,Tools,Premium,EA,60.61,69.04,True
SKU-02998,Product 2998,Tools,Premium,EA,85.23,358.26,True
SKU-02999,Product 2999,Home,Premium,PACK,140.59,255.58,True
SKU-03000,Product 3000,Electronics,Premium,PACK,69.46,372.09,True
SKU-03001,Product 3001,Apparel,Premium,EA,180.59,341.24,True
SKU-03002,Product 3002,Apparel,Standard,PACK,118.22,334.91,True
SKU-03003,Product 3003,Electronics,Standard,PACK,113.88,428.74,False
SKU-03004,Product 3004,Tools,Premium,BOX,111.3,277.64,True
SKU-03005,Product 3005,Electronics,Premium,PACK,23.3,206.89,True
SKU-03006,Product 3006,Home,Budget,EA,158.3,103.26,True
SKU-03007,Product 3007,Electronics,Standard,BOX,114.85,175.27,True
SKU-03008,Product 3008,Home,Premium,BOX,11.65,435.61,True
SKU-03009,Product 3009,Home,Budget,PACK,170.22,172.05,True
SKU-03010,Product 3010,Tools,Standard,BOX,146.16,492.78,False
SKU-03011,Product 3011,Apparel,Budget,EA,58.49,305.95,True
SKU-03012,Product 3012,Tools,Budget,EA,57.92,408.41,True
SKU-03013,Product 3013,Home,Premium,PACK,101.44,249.16,True
SKU-03014,Product 3014,Tools,Premium,PACK,2.44,329.0,True
SKU-03015,Product 3015,Apparel,Standard,EA,162.11,494.82,True
SKU-03016,Product 3016,Tools,Budget,EA,188.47,252.63,True
SKU-03017,Product 3017,Home,Budget,PACK,89.87,135.36,True
SKU-03018,Product 3018,Apparel,Premium,EA,107.78,326.69,True
SKU-03019,Product 3019,Tools,Standard,PACK,162.15,460.21,True
SKU-03020,Product 3020,Electronics,Premium,BOX,56.24,13.51,True
SKU-03021,Product 3021,Apparel,Standard,BOX,98.85,496.32,True
SKU-03022,Product 3022,Tools,Budget,PACK,23.09,274.55,True
SKU-03023,Product 3023,Electronics,Standard,PACK,140.68,400.72,True
SKU-03024,Product 3024,Apparel,Budget,PACK,158.78,63.52,True
SKU-03025,Product 3025,Electronics,Standard,EA,14.31,149.29,True
SKU-03026,Product 3026,Tools,Premium,PACK,176.6,488.69,True
SKU-03027,Product 3027,Electronics,Premium,PACK,75.53,147.51,True
SKU-03028,Product 3028,Electronics,Premium,BOX,184.52,209.05,True
SKU-03029,Product 3029,Home,Standard,PACK,180.13,143.95,False
SKU-03030,Product 3030,Electronics,Budget,PACK,158.39,236.89,True
SKU-03031,Product 3031,Apparel,Premium,BOX,166.2,83.73,True
SKU-03032,Product 3032,Electronics,Standard,EA,58.59,256.88,True
SKU-03033,Product 3033,Electronics,Standard,PACK,74.09,152.73,True
SKU-03034,Product 3034,Apparel,Premium,PACK,48.77,408.49,True
SKU-03035,Product 3035,Tools,Premium,PACK,71.55,197.93,True
SKU-03036,Product 3036,Tools,Premium,PACK,112.82,397.4,True
SKU-03037,Product 3037,Electronics,Premium,BOX,172.94,322.67,True
SKU-03038,Product 3038,Apparel,Standard,BOX,109.89,457.97,True
SKU-03039,Product 3039,Electronics,Budget,BOX,139.64,406.26,True
SKU-03040,Product 3040,Apparel,Budget,PACK,28.02,451.05,True
SKU-03041,Product 3041,Apparel,Standard,EA,187.97,265.19,True
SKU-03042,Product 3042,Tools,Budget,PACK,117.05,457.16,True
SKU-03043,Product 3043,Electronics,Standard,PACK,155.39,81.6,True
SKU-03044,Product 3044,Electronics,Standard,EA,199.71,46.8,True
SKU-03045,Product 3045,Electronics,Standard,PACK,172.09,265.38,True
SKU-03046,Product 3046,Electronics,Budget,BOX,101.37,413.89,True
SKU-03047,Product 3047,Electronics,Standard,BOX,173.74,110.03,True
SKU-03048,Product 3048,Electronics,Standard,EA,132.13,484.46,True
SKU-03049,Product 3049,Home,Premium,BOX,146.27,96.69,True
SKU-03050,Product 3050,Electronics,Premium,EA,127.82,355.81,True
SKU-03051,Product 3051,Home,Budget,EA,58.24,457.98,True
SKU-03052,Product 3052,Home,Premium,PACK,67.56,482.85,False
SKU-03053,Product 3053,Home,Premium,BOX,112.11,332.4,False
SKU-03054,Product 3054,Electronics,Premium,EA,174.94,289.23,True
SKU-03055,Product 3055,Apparel,Standard,PACK,91.06,49.98,False
SKU-03056,Product 3056,Tools,Premium,EA,108.57,14.8,True
SKU-03057,Product 3057,Apparel,Budget,BOX,74.45,492.95,True
SKU-03058,Product 3058,Apparel,Standard,BOX,4.61,140.81,True
SKU-03059,Product 3059,Electronics,Budget,PACK,129.06,40.76,True
SKU-03060,Product 3060,Apparel,Budget,EA,113.62,271.55,False
SKU-03061,Product 3061,Apparel,Budget,BOX,195.67,159.74,True
SKU-03062,Product 3062,Electronics,Budget,BOX,102.09,182.01,True
SKU-03063,Product 3063,Electronics,Budget,BOX,107.45,180.11,True
SKU-03064,Product 3064,Tools,Premium,BOX,57.17,128.1,True
SKU-03065,Product 3065,Tools,Premium,BOX,20.82,484.0,True
SKU-03066,Product 3066,Home,Budget,EA,141.81,136.28,True
SKU-03067,Product 3067,Tools,Budget,EA,161.87,280.74,True
SKU-03068,Product 3068,Electronics,Premium,PACK,174.07,123.12,True
SKU-03069,Product 3069,Apparel,Budget,BOX,81.45,382.12,False
SKU-03070,Product 3070,Electronics,Premium,PACK,141.01,118.36,True
SKU-03071,Product 3071,Electronics,Budget,EA,53.28,309.25,True
SKU-03072,Product 3072,Apparel,Budget,EA,51.31,417.81,True
SKU-03073,Product 3073,Tools,Standard,PACK,199.15,139.46,True
SKU-03074,Product 3074,Apparel,Budget,EA,170.04,402.6,True
SKU-03075,Product 3075,Electronics,Standard,BOX,51.99,50.78,True
SKU-03076,Product 3076,Tools,Budget,BOX,87.25,62.62,False
SKU-03077,Product 3077,Electronics,Standard,EA,113.43,203.29,True
SKU-03078,Product 3078,Electronics,Premium,BOX,3.58,206.43,True
SKU-03079,Product 3079,Tools,Budget,PACK,191.9,260.66,True
SKU-03080,Product 3080,Apparel,Premium,EA,22.65,16.73,False
SKU-03081,Product 3081,Home,Standard,PACK,163.63,62.98,True
SKU-03082,Product 3082,Tools,Standard,EA,195.21,10.09,True
SKU-03083,Product 3083,Electronics,Standard,BOX,141.14,477.49,True
SKU-03084,Product 3084,Electronics,Standard,BOX,193.37,160.11,True
SKU-03085,Product 3085,Tools,Premium,BOX,4.92,345.59,True
SKU-03086,Product 3086,Electronics,Standard,BOX,71.56,306.18,True
SKU-03087,Product 3087,Home,Budget,PACK,95.81,363.73,True
SKU-03088,Product 3088,Tools,Standard,PACK,156.81,442.01,True
SKU-03089,Product 3089,Electronics,Premium,EA,131.25,120.41,True
SKU-03090,Product 3090,Home,Premium,BOX,147.47,215.75,True
SKU-03091,Product 3091,Electronics,Budget,BOX,29.79,167.58,True
SKU-03092,Product 3092,Tools,Premium,PACK,169.11,45.82,True
SKU-03093,Product 3093,Apparel,Standard,BOX,164.62,20.8,True
SKU-03094,Product 3094,Home,Budget,BOX,154.01,383.57,True
SKU-03095,Product 3095,Tools,Budget,BOX,163.77,68.97,True
SKU-03096,Product 3096,Tools,Premium,PACK,43.51,12.61,True
SKU-03097,Product 3097,Tools,Budget,PACK,28.91,222.01,True
SKU-03098,Product 3098,Apparel,Standard,BOX,179.12,164.52,True
SKU-03099,Product 3099,Electronics,Standard,PACK,191.45,37.72,True
SKU-03100,Product 3100,Apparel,Premium,BOX,85.43,30.54,True
SKU-03101,Product 3101,Tools,Standard,EA,89.95,457.01,True
SKU-03102,Product 3102,Home,Standard,BOX,148.45,470.14,True
SKU-03103,Product 3103,Electronics,Premium,BOX,99.5,243.73,True
SKU-03104,Product 3104,Apparel,Standard,EA,63.4,424.9,True
SKU-03105,Product 3105,Home,Premium,BOX,38.83,401.05,True
SKU-03106,Product 3106,Tools,Premium,BOX,5.51,291.78,True
SKU-03107,Product 3107,Home,Premium,EA,117.95,376.65,True
SKU-03108,Product 3108,Home,Budget,BOX,29.29,465.62,True
SKU-03109,Product 3109,Tools,Standard,EA,171.81,285.32,True
SKU-03110,Product 3110,Apparel,Standard,EA,196.59,258.28,True
SKU-03111,Product 3111,Tools,Standard,BOX,92.09,6.75,True
SKU-03112,Product 3112,Home,Premium,BOX,24.0,273.36,True
SKU-03113,Product 3113,Tools,Premium,BOX,117.02,409.66,True
SKU-03114,Product 3114,Electronics,Standard,EA,115.2,382.24,True
SKU-03115,Product 3115,Electronics,Standard,EA,27.54,324.67,True
SKU-03116,Product 3116,Home,Standard,PACK,129.74,17.17,True
SKU-03117,Product 3117,Tools,Standard,EA,63.9,463.06,True
SKU-03118,Product 3118,Home,Budget,PACK,169.25,217.41,True
SKU-03119,Product 3119,Tools,Premium,EA,118.0,287.91,True
SKU-03120,Product 3120,Electronics,Budget,BOX,87.16,201.88,False
SKU-03121,Product 3121,Electronics,Standard,BOX,192.7,177.7,True
SKU-03122,Product 3122,Home,Premium,BOX,98.75,257.74,True
SKU-03123,Product 3123,Electronics,Budget,PACK,177.57,249.88,True
SKU-03124,Product 3124,Home,Budget,BOX,53.6,181.43,True
SKU-03125,Product 3125,Apparel,Premium,EA,88.91,402.91,True
SKU-03126,Product 3126,Home,Budget,BOX,17.69,30.05,True
SKU-03127,Product 3127,Tools,Standard,BOX,85.13,62.93,True
SKU-03128,Product 3128,Tools,Budget,EA,179.0,45.86,True
SKU-03129,Product 3129,Tools,Budget,PACK,166.06,284.67,True
SKU-03130,Product 3130,Home,Standard,BOX,195.17,209.2,True
SKU-03131,Product 3131,Apparel,Standard,PACK,150.2,228.76,True
SKU-03132,Product 3132,Home,Budget,PACK,55.03,290.49,True
SKU-03133,Product 3133,Home,Standard,BOX,33.01,165.36,True
SKU-03134,Product 3134,Apparel,Premium,EA,36.72,95.65,True
SKU-03135,Product 3135,Electronics,Premium,PACK,132.62,156.88,True
SKU-03136,Product 3136,Electronics,Standard,EA,77.07,497.02,True
SKU-03137,Product 3137,Electronics,Standard,PACK,83.39,476.58,True
SKU-03138,Product 3138,Electronics,Premium,BOX,172.25,478.53,True
SKU-03139,Product 3139,Electronics,Premium,EA,145.61,18.68,True
SKU-03140,Product 3140,Apparel,Budget,EA,42.65,49.28,True
SKU-03141,Product 3141,Apparel,Budget,PACK,35.05,27.63,True
SKU-03142,Product 3142,Home,Budget,EA,164.56,408.66,True
SKU-03143,Product 3143,Electronics,Budget,BOX,190.77,495.73,True
SKU-03144,Product 3144,Tools,Premium,EA,37.84,273.78,True
SKU-03145,Product 3145,Apparel,Premium,EA,190.4,351.91,True
SKU-03146,Product 3146,Apparel,Premium,PACK,86.52,179.35,True
SKU-03147,Product 3147,Electronics,Standard,EA,181.23,383.87,True
SKU-03148,Product 3148,Tools,Premium,EA,150.42,329.76,True
SKU-03149,Product 3149,Tools,Standard,BOX,181.12,401.48,False
SKU-03150,Product 3150,Apparel,Standard,EA,129.38,252.51,True
SKU-03151,Product 3151,Home,Standard,BOX,32.24,101.04,True
SKU-03152,Product 3152,Tools,Budget,EA,13.01,240.48,True
SKU-03153,Product 3153,Home,Standard,EA,125.8,159.49,True
SKU-03154,Product 3154,Electronics,Premium,BOX,12.61,348.58,True
SKU-03155,Product 3155,Electronics,Premium,EA,47.96,72.74,True
SKU-03156,Product 3156,Electronics,Premium,EA,42.04,169.3,True
